DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
72196  14.8  23.8  15.2   4.4  20.1   1.2
72197  21.4  31.6  17.7     4  20.5   1.2
72198  26.2  31.8  18.8     0  18.2   2.4
72199  24.1  32.6  18.2     0  19.2   2.4
72200  18.2  28.4  16.2  19.6  20.7   2.4
72201  17.4  27.8  17.1     0    21   1.2
72202  20.1  28.7  17.1   9.6  21.3   0.8
72203  15.1    28  18.4   2.4  21.8   0.8
72204  15.3  27.1  17.2   2.4  22.6   0.5
72205  19.9  29.2  17.6   8.6  22.7   0.8
72206  23.0  29.7  18.2     0  23.1   1.2
72207  25.3  30.7  19.9     0  23.6   0.8
72208  13.3  26.2  20.3     0  22.7   0.5
72209  12.7  24.3  18.6     0    22   2.9
72210  10.4  24.8  18.3   0.4    21   1.9
72211  16.1  29.2  17.9     0  21.7   1.9
72212  25.4  26.7    17   7.5  19.9   2.4
72213  13.8  24.2    16     0  20.9   1.9
72214  99.9    27    16  10.9  19.8   0.1
72215  99.9  27.5  16.2     0  19.4   0.5
72216  99.9  27.2  15.6   0.3  19.3   4.4
72217  99.9  23.4  12.7  19.7  15.3   2.9
72218  99.9  22.5  11.9   1.3  14.2   2.9
72219  99.9  24.3  11.2     0    13   2.9
72220  99.9  25.6  13.4     0  14.4   1.2
72221  99.9  28.4  15.1     0  18.6   1.2
72222  99.9  30.3  18.2     0  19.8   1.9
72223  99.9  31.4  16.4     0  19.9   1.9
72224  99.9  31.9  16.4     0  20.6   1.9
72225  99.9  32.9  17.2     0  21.4   1.9
72226  99.9    31  16.8     0  19.3   1.2
72227  99.9  31.5  16.8     0  17.8   0.8
72228  99.9  32.8  15.9     0  19.7   2.4
72229  99.9  34.4  18.6     0  19.8   2.4
72230  99.9  28.4  18.6   0.5  19.4   3.7
72231  99.9  23.5  16.4    22  17.6   2.9
72232  99.9  23.3  14.2     0  16.5   3.7
72233  99.9  18.4  13.8  24.2  17.5   4.4
72234  99.9  15.6    13  27.5  15.2   2.9
72235  99.9  15.2  12.7  10.2  14.7   2.9
72236  99.9    18  10.2   1.1  13.9   2.4
72237  99.9  21.2  11.3     0    16   1.2
72238  99.9  23.4  10.7   0.3  14.7   2.9
72239  99.9  21.6    10     0    13   2.4
72240  99.9  22.7   8.4     0  12.8   0.5
72241  99.9  24.3   9.6     0  12.6   1.2
72242  99.9  25.6  11.9     0  15.3   2.4
72243  99.9    24  13.3     0  16.6   1.2
72244  99.9  18.9    13  28.8  14.7   1.9
72245  18.5  20.9     8   8.8  13.5   0.5
72246  21.0  22.3   8.8     0  13.6   1.9
72247  16.6    24  10.4     0    15   1.2
72248  18.5  24.4    12     0  15.4   1.2
72249  18.9  25.6  12.1     0  15.1   1.9
72250  19.4  25.2  13.2     0    14   2.9
72251  19.5  26.2  11.4     0  14.4   3.7
72252  15.7  27.8  13.2     0  15.5   1.9
72253   7.3  22.6  15.6     0  16.4   4.4
72254  14.1  25.9  14.8     3  17.3   3.7
72255   7.1  18.4  11.5   6.5  13.7   3.7
72256   7.1  11.5   8.8   2.8  11.7   1.9
72257   8.4  16.1   9.4     2    11   1.9
72258  16.4  17.8   5.2     0   9.8   0.8
72259   9.6  16.4   5.5     0  10.8   1.9
72260   6.8  17.4  12.3     3  15.5   1.2
72261  11.7  18.8   8.7   4.7  12.2   1.2
72262  10.5  19.7   9.7     0    12   1.9
72263   9.3    20   8.3     0  12.9   0.5
72264  11.3  20.8  10.7     0  13.7   0.1
72265  11.0  20.6     9     0  12.8   0.8
72266  16.1  20.1   7.2   0.1  11.7   1.9
72267   9.1  16.5   8.4     0  10.9   2.4
72268   8.7  14.3   5.2   0.4     9   2.9
72269  13.8  14.9   2.2     0     8   1.9
72270  14.7    17   2.4     0   8.4   0.5
72271   6.0    14   5.6     0   9.4   0.8
72272  14.6  17.4   3.4     0   7.9   1.9
72273  15.9  14.4   0.3     0     7   2.9
72274   5.8  13.8   4.7     0   8.9   0.8
72275   9.6  15.2   4.2     0   7.5   0.8
72276   7.4  11.4     5     0   8.5   1.9
72277   8.0  13.2   1.2     0   7.9   3.7
72278   5.5   7.6     3   2.6   8.6   4.4
72279   5.5  13.4   6.2   9.4  10.5     5
72280   5.4    13   6.6    12  10.6   0.8
72281   5.3    11   8.7   8.1  11.9   1.2
72282   7.6  15.5     9  12.5  11.4   2.4
72283   5.2  13.6  10.2   1.4  12.8   0.1
72284   5.1    14  10.9   0.5  13.9   1.9
72285   8.4  16.7    10    10  12.9   1.9
72286   9.8  22.7    11     0  13.2   2.9
72287   7.2  23.5  13.4     0  14.4   3.7
72288  12.1  16.1   6.8  15.7   8.4   1.9
72289  13.1  14.2   1.4     0   7.4   2.4
72290   6.0  13.6   2.2     0   8.6   2.4
72291  10.7    14   3.2     0   7.7   2.4
72292  12.1  14.6   0.6     0   7.4   2.4
72293   9.7   8.4     0     0   5.4   4.4
72294  11.3   9.6    -3     0     5   2.4
72295   4.4   7.4   0.9   0.3   6.8   1.2
72296   4.3     4   0.3    21   6.1   3.7
72297   4.3     6  -1.4     2   7.1   1.2
72298   6.8  13.8   3.4     4   8.6   2.4
72299   9.0  16.6   5.9     0   9.2     0
72300  11.4  16.5   0.5     0   8.5   1.9
72301  11.3  16.2     2     0   7.7   3.7
72302   8.1    17   3.6     0     9   4.4
72303   4.6  17.7   9.8     0  10.8   2.9
72304   3.9  13.6     9     0  11.5   1.2
72305   6.1  14.6   4.8     0   9.5   2.4
72306   6.7  14.4   4.6     0   9.4   2.4
72307   8.4  14.3   0.3     0   8.9   1.9
72308   7.1  12.6   2.7     0     8   1.9
72309   5.3  12.4   1.4     0     8   2.4
72310   8.8  15.1  -0.3     0   8.6   1.9
72311   6.8  17.4   4.8     0   9.9   4.4
72312   9.0    17     8     0  10.4   1.9
72313   9.5  17.9   4.4     0   9.7   1.9
72314   3.4   8.3   3.6     0   9.1   0.1
72315   5.8  14.1   3.4     0   9.7   2.4
72316   6.0  15.2   2.9     0     9     5
72317   4.3  11.6   2.9   3.2   7.1   3.7
72318   6.1   9.6  -0.2     0   6.9   3.7
72319   3.2    14   7.8   0.4  10.1   1.2
72320   3.2  13.4   5.1   0.1   9.9     6
72321   8.7   7.2   0.7   8.6   5.5   2.9
72322   3.1  12.2   1.6     0   8.7   3.7
72323   4.3  15.2   4.7     0   9.3   7.5
72324   7.6   5.7  -0.6   5.6   5.5   2.4
72325   3.0   5.7  -1.4     0   5.8   3.7
72326   3.0   7.6   3.5  15.5   8.5   3.7
72327   2.9   9.4   2.4   6.6   9.2   1.9
72328   2.9   7.2   5.6  10.5   8.9   2.9
72329   2.9   5.7   4.5     8     8   2.9
72330   4.4   5.4   0.2   6.7   5.7   4.4
72331   2.8   1.5  -2.6     0   4.9   1.9
72332   6.2   3.4  -2.7   0.2   4.7   2.4
72333   4.9   5.2  -1.9     0     5   1.9
72334   7.1   7.2  -3.6     0   5.3   1.9
72335   6.5   9.1     0     0   6.5   2.9
72336   2.7  10.4   1.6     0   7.2   4.4
72337   4.1  12.5   5.4     0   7.8   3.7
72338   7.3  13.5   5.1     0   8.6     5
72339   3.7  12.7   4.1     0   9.1   4.4
72340   5.1  13.4   3.2     0   9.3   2.9
72341   2.6   7.9   4.7     0   9.3   1.2
72342   6.5   8.9   0.9     0   6.7   4.4
72343   5.9   8.5  -1.4     0   6.4   2.4
72344   2.6   8.2   0.7     0   6.9   3.7
72345   2.8   6.2   0.8     0   7.4   1.9
72346   2.6   6.4   1.8     0   7.3   1.9
72347   2.6     5   3.2     0   7.5   0.8
72348   2.6   5.4   3.5     0     7   0.8
72349   2.5     5   2.6     0   6.3   1.2
72350   2.5   2.6  -0.5     0   5.5   1.9
72351   2.5   0.1  -1.4     0     5   1.2
72352   2.5   1.1  -0.8     0   5.4   1.2
72353   2.5   0.6  -1.7     0   4.8   2.4
72354   2.5   2.4  -1.6     0   5.9   0.8
72355   2.5     2  -1.8     0   4.9   1.9
72356   6.8  -0.2    -7     0   3.6   1.2
72357   2.5  -1.9    -7     0     4   0.8
72358   4.3   2.7    -8     0   4.1   2.4
72359   5.3     1  -6.7     0   4.1   0.8
72360   2.6  -2.8  -5.2     0   4.4   0.8
72361   2.6  -0.5  -6.4     0   4.8   0.1
72362   3.8   4.4  -3.3     0   4.8   3.7
72363   7.1     1  -6.7     0   2.7   2.4
72364   6.8   0.6   -10     0   2.9   1.9
72365   5.4   1.8 -11.6     0     3   1.2
72366   6.3   4.5  -9.7     0   2.7   0.8
73001   6.4     7  -8.6     0   2.8   2.4
73002   3.2   7.2  -5.6     0   3.2   2.4
73003   2.7   5.4  -1.6     0   4.7   0.5
73004   2.7   2.4     0     0   5.8   1.9
73005   2.7   0.8  -0.7   1.2   5.8   0.5
73006   2.7   0.1  -3.8     0   5.2   0.1
73007   2.8  -0.6  -3.9     0   4.9   0.8
73008   2.8  -0.4  -2.6     0   5.2   0.1
73009   2.8  -0.7  -1.6   0.2   5.1   0.8
73010   2.8  -0.8  -2.1   0.4     5   0.8
73011   2.9   1.7  -2.6   0.1   5.1   2.9
73012   3.1     2  -3.7     0     5   1.9
73013   7.9   2.5  -6.2     0   3.7   2.4
73014   7.6   2.2  -9.8     0   3.5   1.9
73015   6.8   3.6  -9.9     0   3.6   2.9
73016   3.0   0.8  -1.6     0   3.8   9.4
73017   3.0   1.7  -2.6   4.7   4.7     6
73018   4.3   4.8  -4.2     0   5.5     5
73019   3.1   3.5   0.7   0.7   6.5   0.5
73020   3.5   6.4   0.1   0.2   6.9   1.9
73021   3.7   7.4   0.3     0   6.1   2.4
73022   8.0   6.9  -0.3     0   5.6     5
73023   3.3   4.3  -1.5     0   5.5   1.2
73024   3.3     2  -0.2     0   5.4   0.5
73025   3.6   1.5  -1.9     0   4.7   1.9
73026   3.4  -1.2  -5.2     0   3.7   1.2
73027   4.1    -3  -8.1     0   3.6   1.2
73028   3.5    -1  -7.8     0   3.8   1.2
73029   7.1   2.6  -4.8     0   4.8   2.9
73030   4.9   6.3  -3.6     0   5.9   0.8
73031   3.6   2.5  -1.8     1     6   1.2
73032   3.7   2.6  -1.9   0.3   5.9   2.4
73033   3.7     4   0.2   1.4   6.6   2.4
73034   5.7   5.4   0.3     2   6.2   1.9
73035   3.8   1.3  -3.7     0   5.5   1.9
73036   3.9   4.6   0.2     0   6.3   1.9
73037   7.6   7.5     0     0   6.2   1.2
73038   4.0     7  -0.7     0   6.7   1.9
73039   5.7  11.8   0.9   0.1   7.2   1.2
73040   8.2  14.3   0.6     0   7.2   3.7
73041   5.4  13.8     5     0   8.4   4.4
73042   4.6   7.6   1.2   3.3   6.7   2.4
73043  10.1   5.7  -2.6     0   4.7   1.9
73044   9.9   6.4  -4.1     0   5.1   7.5
73045   7.2    10   0.9     0   6.3   9.4
73046   4.4  10.5   4.4   0.2   7.2  10.2
73047   5.1   8.9   3.5   5.8   8.4   2.4
73048   4.6   4.8     1   0.8   5.8   4.4
73049   4.8   4.2   0.1     0   5.6   1.9
73050  13.2   6.4  -2.6   0.3   4.6   2.4
73051   4.8   3.4  -0.9     0   5.8   2.4
73052   4.8   3.2  -0.2     0   6.6   2.9
73053   5.0   8.2   2.2   2.5   7.2   4.4
73054   9.8     9    -1   0.8   5.8   0.8
73055  11.3   6.8  -2.4   4.9   5.1   1.9
73056   6.8     3  -1.1   0.9   5.3   2.9
73057   6.6   1.8  -3.6   0.3   4.6     5
73058   8.3   2.6  -3.4     0   4.1   4.4
73059   6.7   3.4  -2.5     0   4.1   3.7
73060   6.4   4.5  -6.4     0   4.7   1.9
73061  12.9   7.8  -3.6     0   5.1   2.9
73062   7.0   7.4  -2.2     0     6   4.4
73063   8.1   6.6   0.2     0   5.8   1.9
73064  14.7   7.4  -4.3   0.1   4.5   2.9
73065  13.6   9.4  -4.8     0   4.1   1.2
73066  12.5  10.2  -2.3     0   4.5   4.4
73067   6.7   7.5  -4.2     0   5.5   1.2
73068   7.4   7.4   0.6   0.2     5   4.4
73069   8.0   5.6  -2.3     0   5.2   2.4
73070   6.3   5.2  -0.7     0   5.3   2.4
73071  14.1   7.8    -5     0   4.4   2.9
73072   6.1   3.5  -2.8     0   5.7   1.9
73073   6.2     3  -1.6     3   5.9   1.2
73074   6.3   4.3  -0.1     1   6.4   2.9
73075   7.8   6.4   0.2     1   6.1   1.9
73076  17.9  10.8  -2.7     0   4.4   1.9
73077  15.6  11.9  -3.2     0   5.4   2.4
73078  10.5  10.5     1     0     7   3.7
73079  16.7  10.5  -0.8   5.3   5.5   0.8
73080   6.7  10.3   1.9     0   6.6   3.7
73081  16.4  13.7  -0.8     0   5.5   1.2
73082  18.9  15.9  -0.7     0   5.7   0.8
73083  18.2    19     2     0   5.8   1.9
73084  16.0  19.7   4.4     0   6.4   4.4
73085  15.0    19   6.2     0   9.1   2.4
73086  16.0  20.8   8.6   0.3   7.8   4.4
73087  15.9  18.2   5.6     0   6.7   2.9
73088   7.4  15.3   5.8   0.1     6   1.9
73089  16.4  19.3   6.7     0   6.2   2.4
73090  19.4  19.1   2.6     0   6.9   0.8
73091  99.9    20   3.3     0   7.6   1.9
73092  99.9  16.4   5.3     0     8   2.4
73093  99.9  15.4   6.7     0   7.9     6
73094  99.9   7.8   4.7   3.8   7.9  13.3
73095  99.9  14.6   3.2     5   8.7   4.4
73096  99.9  17.4   4.7   0.4   7.6   1.2
73097  99.9  19.3   3.3     0   8.2   1.9
73098  99.9  13.8   6.9     0   7.6   2.4
73099  99.9  23.2   4.7     0   9.2   9.4
73100  99.9  27.4  14.1     0   8.8   8.6
73101  99.9  14.1   5.7   2.4   8.4   3.7
73102  99.9    13   2.4     0   8.3   0.5
73103  99.9  10.6   4.6   4.7   8.6   1.9
73104  99.9   6.3   3.3   7.5   6.9   2.4
73105  99.9   7.2  -0.3   0.2   7.4   1.2
73106  99.9  14.4   3.7   0.5   7.4   2.9
73107  99.9  16.7   1.2     0   6.5   3.7
73108  99.9     9   4.3     0   8.2   0.5
73109  99.9  15.6   3.6   2.4   7.3   1.2
73110  99.9  15.8     7     4   9.8     6
73111  99.9  11.2   4.6  14.2   7.8   2.9
73112  99.9  12.4   1.6   0.3   7.5   1.2
73113  99.9    17   1.9     0   7.1   1.2
73114  99.9    16   7.7   1.4  10.3   1.9
73115  99.9  12.9   9.6     6    12   1.2
73116  99.9  15.2   8.3  10.2   9.6   2.9
73117  99.9  17.3   2.4     0   7.9   0.8
73118  99.9  19.9     6     0   8.8   2.9
73119  99.9  21.6   8.3     0  10.8   3.7
73120  99.9  22.7  12.8   0.7  12.8   0.5
73121  25.3  24.5  10.1     0  12.3   2.9
73122  23.3    27  13.3     0  12.9   3.7
73123  18.3  27.2  16.1     0  13.9   3.7
73124  23.4  27.4  14.4     0  13.4   2.9
73125  25.6  29.4  14.9     0  16.2   1.9
73126  14.9  32.5  17.2     0    17     5
73127  14.6    28  18.7     0  16.2   1.9
73128  23.9  27.6  14.4     0  13.2   4.4
73129  12.6  17.2   9.6   1.1  10.4   2.9
73130   9.7  13.5   8.3   0.4  10.4   7.5
73131  10.5  13.7   7.7  22.5  11.1   2.9
73132  16.8  17.7   7.7   3.8  10.8   2.4
73133  26.4  19.1   5.6     0   9.1   2.4
73134  27.3  20.8     7     0  10.7   1.9
73135  26.8  23.4   8.6     0  11.8   0.8
73136  12.5  14.3   7.3   4.4   9.5   2.9
73137  20.4  14.8   5.7   0.2   8.1   2.4
73138  24.0  18.8   2.7     0   8.4   1.9
73139  26.0  24.8  11.3     0  11.3     6
73140  23.7  27.4  15.7     0  13.7   3.7
73141  27.1  27.8  12.5     0  12.3   3.7
73142  26.2  27.4    16     0  13.2   2.9
73143  27.3  28.4  14.5     0  13.7   2.9
73144  28.9  26.8  12.4     0  12.1   4.4
73145  26.8  22.9  11.6     0  10.5     5
73146  19.4    20   9.7     0  11.3     6
73147  10.3  16.6  11.9   0.8  10.5     6
73148  17.5  21.5  10.5     0  12.1   3.7
73149  29.2  24.2   8.8     0    10   2.4
73150  25.3    26   8.5     0  10.8   1.9
73151  28.2  26.2   8.9     0  10.7   1.2
73152  29.7  27.8  10.9     0  10.7   1.9
73153  28.8  29.4  12.5     0  13.4   4.4
73154  13.3  24.4  16.8     0  16.9   3.7
73155  10.8  20.9  16.8  11.2  18.9   1.9
73156  15.5  25.3  17.2   3.8  20.2   0.8
73157  21.4    27  16.2     0    19   2.9
73158  16.6  23.7  16.8   3.2  20.2   1.9
73159  21.1    24  15.6     3  18.2   1.9
73160  15.8  22.9  15.8   4.1  17.6   1.2
73161  10.6  20.8  14.8     8  18.1   1.2
73162  26.2  26.6  14.2   2.3  17.2   2.4
73163  29.1  23.7  13.6     0  13.7   2.9
73164  30.0    26  12.3     0  14.9   1.2
73165  27.3  27.7  14.2     0  17.1   2.4
73166  19.1  20.7  11.3   0.3  10.5   1.9
73167  22.3  19.5   7.3     0   9.1   2.9
73168  24.1    20   5.8     0   8.8   1.2
73169  28.6  24.6   8.1     0  10.4   2.9
73170  18.6  21.4   8.6     0  11.5   1.9
73171  28.8  23.2   8.8     0  11.1   1.9
73172  11.3  19.3  11.5     0  14.1   2.4
73173  15.2  21.8  13.7     1  17.1   2.9
73174  14.0  24.5  15.6     0  18.7   1.2
73175  26.5  24.6  14.1   2.6  15.9   0.8
73176  14.6    22  12.6     0  16.8   1.9
73177  29.4  27.8  13.1   0.6  14.5   1.2
73178  28.8    30  13.4     0  14.5   1.2
73179  28.5  30.7  14.4     0  15.5   1.2
73180  24.7  32.1  17.3     0  18.4   2.9
73181  20.0  25.8  16.7     0    18   4.4
73182  11.6  21.4  14.5   0.6    17   1.9
73183  19.5    27  12.5     0  17.9   1.2
73184  20.6  28.3  16.5   0.6  17.7   2.9
73185  22.2  28.4  14.5     0  14.7   3.7
73186  27.7  28.4  15.4     0  16.5   2.4
73187  18.8  29.1  16.2     0  20.6   0.5
73188  20.0  30.4  16.6   2.6  19.8   2.9
73189  20.7  28.6  17.7   2.6  20.2   2.4
73190  24.2  28.6  15.8  24.8  21.5   1.2
73191  23.4  25.7  16.8     0  17.5   4.4
73192  25.5    26    13     0  14.8   3.7
73193  24.8  27.4  13.2     0  16.3   0.8
73194  15.8  27.6  15.3     0  17.1   2.4
73195  27.0  27.4  13.6     4  16.2   1.2
73196  22.1  32.9  17.1     0  18.4   4.4
73197  22.5    33  18.8     0    20   2.4
73198  28.0  34.6  18.6     0  19.8   1.9
73199  24.5  34.2  19.6     0  18.1     5
73200  29.1  28.4  13.7     0  14.1   2.4
73201  21.5  28.2  16.2     0  15.2   2.4
73202  27.6    30  14.4     0  15.7   1.2
73203  26.7  32.5    17     0    18   4.4
73204  24.0  24.6  16.4  20.8  16.8   2.4
73205  18.4  26.4  13.3     0  15.8   1.2
73206  17.6  21.6  13.4  16.5  13.9   2.9
73207  23.1  23.8  11.9     0  12.5   2.9
73208  18.5  21.9  10.2     0  13.5   3.7
73209  19.1  22.1    13     1  11.1     6
73210  15.3  24.1  14.6     0  15.1   2.4
73211  22.7  24.2  13.6     0  15.4   1.2
73212  26.4  26.6  11.9     0    16   1.9
73213  25.0  28.2  12.1     0  15.9   1.2
73214  26.0  28.4  14.7     0  15.9   2.4
73215  21.8  28.7  14.6     0  16.3   2.4
73216  18.2  26.8  14.2   0.5  17.1   2.4
73217  18.1  27.2  15.3   6.8  17.9   0.1
73218  25.6  30.4  14.2   2.8  17.8   0.8
73219  26.0  31.6  16.7     0  17.5   2.4
73220  19.0  27.8  15.2     0  18.5   3.7
73221  25.1  26.5    12     0  11.4   2.4
73222  26.3    26  10.2     0  10.9   2.4
73223  26.0  27.6   9.3     0  11.8   1.9
73224  21.6    30  11.2     0  12.5   1.2
73225  22.3  28.6    14     0  14.6   2.9
73226  23.8  25.5  13.4   0.8  13.7     5
73227  23.9  25.6  12.6     0  12.9   1.9
73228  22.6  26.3  10.4     0  13.3   1.9
73229  19.5  27.9  12.6     0  15.5   1.2
73230  24.3    30  13.6   0.2  15.7   1.2
73231  23.5  30.6  16.6   0.2  15.2   0.8
73232  23.1  31.2  13.5     0  14.9   1.2
73233  22.8  31.8  14.6     0  16.4   1.9
73234  14.8  24.9  16.4     0  16.5   1.9
73235  14.0  26.6  14.3     0  13.2   0.8
73236  14.6  28.9  14.5     0  16.9   3.7
73237  18.4  28.4  16.5   0.5  18.9   1.9
73238  18.2  26.6  14.6     0  15.5   3.7
73239  12.8  23.4  12.4     0  12.8   2.9
73240   8.3  21.5  12.2     0  15.4   2.9
73241   8.1  19.7  16.1   0.1  17.6   0.8
73242   8.0  22.4  16.5   8.2  18.9   0.8
73243  10.6    25  16.6     1  18.6   0.5
73244  13.6    23  16.2   0.5  15.6   3.7
73245  21.1    26  10.8     0    14   1.9
73246  21.7  28.8  13.2     0  13.5   2.9
73247  21.8  31.4  15.6     0  15.4   2.4
73248  20.5  31.6  13.4     0  15.6   0.5
73249  21.0  30.5    15     0  15.2   0.8
73250  19.8  32.2  13.5     0  15.3   0.5
73251  18.6    32  15.8     0  16.2   1.9
73252  18.6  32.2  15.1     0  15.3   1.9
73253  19.7    31  15.4     0  15.3   3.7
73254  17.9  22.7  11.2   0.4   9.9   3.7
73255  19.5  21.3   6.8     0   7.8   2.4
73256  13.8  19.8     7     0   8.8   2.9
73257  19.2    22   4.1     0   8.2   0.8
73258  18.8  23.4   6.7     0   9.2   0.8
73259  18.3  25.4   7.7     0   9.7   1.2
73260  12.7  25.4     9     0  11.3   1.2
73261  15.9  25.4   9.8     0  12.2   2.9
73262   6.6  19.3  13.7     0  12.1   4.4
73263   6.6  17.8  12.8   1.9  14.8   1.9
73264  18.1  25.7   8.9     0  13.8   4.4
73265  15.0  27.6  12.2     0  14.2   3.7
73266  11.9    23  13.4   4.5  15.6   0.5
73267  10.3  28.1  12.9     0  17.1     6
73268  10.4  27.7  17.8     0  17.9   2.9
73269   8.3  24.1  12.2     0  16.8   0.8
73270   6.1  20.7  11.8     0  15.1   1.2
73271   6.0  14.4  11.2   2.8  13.7   1.9
73272   9.5  18.8  10.7     0    14   0.8
73273  15.6  23.4    10     0  12.8   2.9
73274  15.4  26.2     8     0  14.5   2.4
73275  13.5  24.6  10.2     0  14.3   1.9
73276   5.6  18.7  11.5     0  14.3   1.9
73277  15.3  21.5   8.2     0    10   2.9
73278  14.8    21   3.8     0     9   2.9
73279  14.7    21   4.2     0   9.5   0.8
73280  15.0  24.3   6.2     0  10.3   1.9
73281  13.5  23.8   9.9     0  10.8   2.4
73282  13.8  20.5   8.4     0  10.6   1.2
73283  12.8  20.6   5.7     0   9.9   0.8
73284  13.5  21.5   4.5     0   9.3   1.9
73285   9.0  21.4     6     0   9.6   2.9
73286  10.2    11   0.8   0.9   6.1   0.5
73287  11.8  21.4   3.6     0   9.4     5
73288   6.8  21.9    12   0.6  13.4   3.7
73289   7.5  21.5  11.4   2.4  13.7   2.9
73290   5.0  19.6  14.3   4.8  16.6   1.9
73291   5.0    18   7.2   6.7  13.3   1.2
73292  12.2  11.5   4.1   6.4   6.5   1.9
73293   9.6  14.7     1     0   8.4   1.2
73294   5.1    15   5.6     0  10.2   1.2
73295   4.4  11.7   6.4  13.5   8.7   3.7
73296  10.8  10.6  -0.3     0   6.5   1.2
73297   4.3   6.8   1.3   0.9   7.2   3.7
73298   8.7     7  -1.6   1.9   5.7   1.9
73299   9.9   8.5  -3.2     0   5.9   1.9
73300  10.3  10.7  -3.6     0   5.9   1.2
73301   9.7  12.8    -3     0   5.9     0
73302  10.5  12.2  -2.3     0   6.3   0.5
73303   4.5  10.4  -0.6     0   6.8   2.9
73304   7.1  10.1     3     0   6.1     5
73305  11.2   4.7  -4.3     0   3.6   2.4
73306   9.9   6.1  -8.2     0   3.1   1.9
73307   9.8   8.5  -6.3     0   3.4   0.8
73308  10.4  11.7  -4.6     0   4.3   4.4
73309   9.9  14.3  -2.2     0   5.6   3.7
73310   6.7  19.5   3.7     0   9.2   4.4
73311   3.5  13.6   1.3   0.2     7   4.4
73312   4.4     5  -1.4   1.7   6.6   1.2
73313   3.5   6.6   0.8   1.4     7   0.5
73314   7.0     9  -3.6     0     6   1.2
73315   6.1  10.7  -3.3     0   6.8   1.9
