@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND
91013   2.6   5.3  -1.5    .0   7.00   1.4
91014   2.7   4.6   1.7    .0   6.30   4.7
91015   2.7   2.8   -.6    .9   5.20   2.8
91016   7.0    .9  -5.0    .0   3.60   3.2
91017   7.2    .3  -8.3    .0   3.50   1.5
91018   6.7    .7  -7.4    .0   3.60   2.7
91019   6.4   1.2  -7.8    .0   3.60   2.8
91020   4.9   1.5  -7.3    .0   3.80   1.2
91021   4.2   -.3  -8.1    .0   3.50   1.5
91022   2.9  -3.6  -5.8    .0   3.70   1.3
91023   3.0  -2.4  -4.0    .0   3.70   2.8
91024   3.0  -1.7  -5.0    .0   4.10   4.1
91025   6.0   4.0  -3.0    .0   4.50   1.5
91026   6.7   3.7  -9.2    .0   4.20   1.4
91027   3.1  -2.1  -4.5    .0   4.90   1.2
91028   3.8   2.1  -2.6    .0   5.40   1.6
91029   6.0   3.7  -2.4    .0   4.80   4.8
91030   3.3   1.4  -2.7    .0   4.20   3.4
91031  10.5  -2.7 -13.3   1.1   1.60   2.7
91032  10.3  -5.6 -16.6    .0   1.70   1.7
91033  10.6  -2.6 -15.5    .0   1.80    .7
91034  10.0   -.6 -14.0    .0   2.00    .0
91035  10.4    .0 -12.4    .0   2.50   3.1
91036   6.8  -4.7 -11.0    .0   2.60   2.7
91037   3.5  -5.4 -13.2    .7   2.70   4.0
91038   7.8  -1.2  -6.9    .1   3.80   7.1
91039   3.6   3.3  -5.0    .0   5.20   7.3
91040   9.3   8.1    .5   3.7   6.80   4.3
91041   7.0   9.9   -.6    .0   6.60   3.6
91042   4.6   9.3    .3    .0   6.60   4.6
91043   3.9    .3  -2.7   6.6   5.30   2.7
91044   9.5   -.9  -5.1   9.8   4.20   3.9
91045  10.1    .4 -14.1    .1   2.90   1.6
91046   5.3  -3.2 -12.4    .0   2.60   3.7
91047   4.6   1.5 -12.6    .0   3.80   1.9
91048  11.1   1.1  -7.8    .6   3.70   2.4
91049  13.8   3.5 -10.2    .0   3.40   1.2
91050   9.8    .1 -12.8    .0   4.00   1.1
91051  10.0   1.0  -6.1    .0   4.40    .8
91052   5.9   5.8  -7.3    .0   5.30   3.3
91053   5.0   5.1   1.2    .0   6.10   1.7
91054   8.5   6.1    .0    .0   6.30   3.5
91055   4.5   4.6   -.2    .0   6.50   1.7
91056   4.5   2.1  -2.1   1.5   5.90   1.9
91057   4.6   3.6  -2.0    .0   6.30   1.9
91058  12.6   6.6   -.5    .0   6.20   2.6
91059   5.0    .6  -2.6    .0   5.60   1.0
91060   6.7   8.1   -.5    .0   6.20   2.5
91061   8.7   8.4   1.9    .6   6.40   5.7
91062   5.6   5.3   1.3    .0   6.40   5.8
91063  16.2   7.8  -1.5   2.0   5.50   3.1
91064  15.1  14.4  -2.2    .0   6.10   1.7
91065   5.1  11.3   3.3    .0   9.10   2.8
91066   8.5  13.1   4.0    .0   7.60   6.5
91067   5.1   9.2   3.7    .0   7.10   8.0
91068   9.9  14.3   4.4    .0   6.70  10.7
91069   5.1   7.6   3.0    .0   6.60   7.8
91070  11.5  11.6   4.0    .0   6.50   5.3
91071  13.7  12.9  -1.1    .0   6.70   1.7
91072  14.1  15.2  -1.3    .0   6.90   2.1
91073  14.1  17.0   1.4    .0   7.30   1.6
91074  11.1  18.3   2.6    .0   6.20   3.2
91075   5.2  15.3   6.9    .0   7.60   2.7
91076   9.9  12.8   5.6    .0   8.00   3.2
91077   5.5  10.5   5.5    .1   8.40   2.8
91078   7.2  12.3   1.0    .0   8.10   1.8
91079   5.9  13.5   2.2    .0   9.40   2.3
91080  17.2  21.1   5.0    .6   8.50   2.9
91081  18.7  25.7   5.4    .0   7.40   3.0
91082  15.9  25.1   9.7    .0   8.90   2.5
91083  20.4  25.3   9.2    .0   9.20   3.4
91084  12.3  22.1  11.5    .0   7.70   5.7
91085  19.6  19.6   3.3    .0   8.80   1.8
91086   6.5  12.1   6.2   5.7  10.00   2.2
91087   6.6   6.5   3.5   5.0   7.60   3.4
91088   6.6   7.1   3.3  16.3   8.60   4.1
91089   6.7   9.5   4.4  16.1   7.90   4.3
91090   7.1   8.8   3.6    .5   8.00   1.6
91091  11.9  11.1   3.8    .0   8.00   1.8
91092  18.3  13.6    .5    .1   7.20   2.0
91093  20.7  15.6   1.5    .0   6.70   4.3
91094  20.2  17.5   1.3    .0   6.90   2.5
91095  19.5  20.0   4.5    .0   8.60   2.4
91096  19.3  20.8   5.5    .0   8.50   3.9
91097  11.0  16.9   8.8    .1  12.00   2.9
91098  18.9  17.6   8.1   3.0   8.00   4.6
91099  21.8  17.7   4.7    .0   7.80   4.1
91100  20.4  15.5   2.2    .0   6.60   4.1
91101  15.6  14.0   4.0    .0   8.10   1.8
91102  20.6  17.2   2.5    .0   7.90   2.4
91103  16.7  19.1   5.6    .0   8.50   5.1
91104  17.0  17.8   3.6    .0   9.20   2.1
91105  18.7  18.7   4.7    .0   9.30   2.4
91106  21.8  19.4   4.4   1.1   8.00   2.1
91107  11.7  12.4   5.8    .0   7.60   5.8
91108   8.7   6.7   3.2    .2   7.90   3.3
91109  10.6   8.2   2.4  13.0   7.40   2.2
91110  11.6   9.6   2.7   2.0   6.80   2.8
91111   8.9   9.0   4.9   3.8   7.80   3.1
91112  26.0  12.3   -.6    .2   5.40   2.4
91113  22.5  15.1    .8    .0   6.90   2.8
91114   9.1   8.6   5.7   8.5   8.80   3.5
91115  13.3  11.9   5.7  11.6   8.90   2.3
91116  24.4  16.2   2.5    .0   8.70   3.5
91117   9.3  13.6   8.0    .2  11.00   4.5
91118  18.0  15.6   6.7   2.8  10.90   2.2
91119  21.0  18.3   2.6    .0  10.40   1.4
91120  24.9  19.1   6.5    .0  10.50   2.6
91121  13.1  20.5   9.0    .0  11.20   1.5
91122  20.8  22.2   9.7    .0  11.30   1.2
91123  11.9  18.5   7.7    .8  12.40   3.4
91124  19.8  19.6  11.3   1.1  11.30   2.4
91125  22.6  21.1   8.8   3.4  11.80   1.7
91126  17.9  20.3   8.2    .2  11.60   1.8
91127   9.7  14.2   8.5   1.0  13.00   2.3
91128  10.3  13.8   7.9  15.4  10.50   4.8
91129  19.1  18.0   4.9    .7  10.30   2.0
91130  18.7  23.4   7.0    .0  11.40   5.2
91131  17.0  23.5  14.2    .2  13.50   4.5
91132  18.0  19.8  11.4   9.2  12.50   1.2
91133  10.0  13.2  10.1   2.3  12.90   3.1
91134  19.7  17.8   9.3  13.0  10.90   1.4
91135  17.3  17.3   7.3    .0  10.90   1.4
91136  10.1  12.7   6.5    .0  10.00   2.8
91137  14.6  13.4   8.0   3.2  10.90   2.6
91138  28.4  14.9   4.5   2.6   8.70   3.3
91139  10.2  10.3   6.7    .0   9.70   4.4
91140  13.8  15.4   7.0   9.9  10.40   3.2
91141  16.8  19.7   8.3    .0  11.70   3.0
91142  22.9  22.5  14.5    .0  14.30   3.6
91143  11.6  18.1  11.6    .0  13.30   2.3
91144  17.2  14.6   7.9    .6   7.60   3.8
91145  25.1  15.7   4.1    .0   7.70   4.8
91146  25.1  17.0   4.7    .0   8.60   3.8
91147  19.5  18.0   5.9    .0   8.00   5.2
91148  10.5  13.7   8.0   7.8  10.50   5.0
91149  10.5  14.3   8.5   4.3  11.40   1.1
91150  19.1  20.7   9.8    .8  11.30   2.7
91151  24.2  22.2  10.3    .0  10.90   3.6
91152  27.1  25.4  10.9    .0  11.90   3.3
91153  25.5  25.5  13.5    .0  13.70   1.7
91154  27.0  27.1  11.9    .0  14.60   1.8
91155  22.1  24.7  14.1    .0  15.20   1.5
91156  15.1  18.4  11.0  28.2  12.30   2.0
91157  20.4  23.3  11.1    .1  15.10   1.8
91158  18.4  23.0  14.9   4.4  16.90   2.0
91159  10.6  17.2  15.0  10.9  17.10   3.0
91160  28.5  23.3  13.0  12.4  15.30   4.0
91161  30.7  27.0  12.5    .0  15.00   1.2
91162  18.0  23.8  15.0    .0  17.70   2.1
91163  31.0  24.1  12.2    .1  11.80   2.7
91164  31.1  25.7  11.2    .0  14.80   2.3
91165  29.4  26.8  13.9    .0  16.00   2.5
91166  26.8  27.8  14.0    .0  16.60   1.1
91167  29.5  32.4  17.0    .0  17.00   1.9
91168  30.4  34.7  19.9    .0  18.70   4.4
91169  24.8  31.7  17.9    .0  16.60   3.2
91170  27.5  25.9  12.3    .0  13.40   2.9
91171  30.4  23.9   9.4    .0  12.00   1.6
91172  22.7  24.7  11.8    .0  14.00   2.3
91173  31.1  26.7  11.6    .0  13.60   2.6
91174  31.0  28.9  12.3    .0  15.50   1.1
91175  30.3  30.4  15.4    .0  18.60   1.9
91176  21.9  27.0  17.5   4.5  18.40   2.3
91177  30.2  29.9  15.2    .0  18.40    .8
91178  30.5  31.4  16.8    .0  17.90   1.8
91179  10.7  27.6  13.2    .0  12.70   2.5
91180  17.1  19.3  11.6   7.9  12.40   2.9
91181  18.6  21.2   8.0   3.0  11.90   3.0
91182  13.1  20.1   9.1    .0  12.90   2.2
91183  13.1  17.7  14.4    .4  16.80   2.1
91184  16.6  25.3  15.0  14.0  19.50   1.5
91185  13.2  24.2  16.4    .0  21.70   2.3
91186  15.0  25.1  17.8   1.2  22.90   1.8
91187  27.4  29.4  17.5  30.6  19.20   3.3
91188  27.6  28.8  15.3    .0  17.50   1.6
91189  27.7  30.8  16.0    .0  18.20   1.7
91190  26.8  31.9  18.0    .0  19.50   1.8
91191  21.2  31.6  18.3    .0  21.90   1.8
91192  27.1  32.3  16.5   2.3  21.20    .7
91193  24.7  32.9  19.3    .0  21.80   1.1
91194  21.9  33.1  21.6    .0  23.90   2.0
91195  24.3  31.9  20.0    .0  23.50   2.6
91196  14.6  27.2  18.0   6.3  20.80   3.6
91197  18.9  27.3  17.4    .8  19.40   2.1
91198  26.6  29.5  16.0    .0  19.80   1.6
91199  12.7  22.0  17.1  19.4  18.70   3.3
91200  24.7  26.7  12.1   3.2  15.80   1.6
91201  25.8  29.6  15.6    .0  18.50   2.7
91202  22.5  29.1  17.1    .0  21.10   1.8
91203  22.7  27.4  17.0  24.2  19.30   2.4
91204  26.7  27.3  14.3    .0  14.70   1.6
91205  26.4  28.2  12.5    .0  17.80   2.0
91206  23.5  30.7  17.3    .0  22.60   1.5
91207  14.0  25.5  17.4   7.2  20.90   2.3
91208  15.1  20.3  14.3  41.5  16.70   3.1
91209  12.2  18.1  15.4  11.3  18.00   2.4
91210  16.4  23.2  13.8  17.7  18.20   2.2
91211  19.0  25.3  15.6  12.8  19.30   1.6
91212  23.7  29.1  14.8    .0  22.00   1.6
91213  15.8  26.2  18.5   1.1  18.90   1.4
91214  12.0  20.0  15.9    .0  19.40   2.7
91215  16.6  24.6  17.3   4.9  20.10   3.3
91216  12.9  23.9  17.3  12.6  21.20   2.6
91217  18.3  26.1  17.3  18.6  22.50   2.2
91218  20.8  27.9  17.3   1.1  21.40   2.5
91219  24.1  29.3  17.6   1.6  21.90   1.2
91220  23.8  29.5  17.3    .0  20.40   2.2
91221  23.0  31.1  16.4    .0  20.50   1.7
91222  23.5  30.5  18.2    .0  21.90   2.2
91223  23.9  29.0  18.0    .0  20.00   2.2
91224  23.5  30.7  16.7    .0  22.60   1.2
91225  17.7  28.6  19.6   1.0  20.60   2.2
91226  23.6  28.2  15.4    .0  18.30    .8
91227  13.4  20.9  15.4    .0  18.10   2.6
91228  21.0  25.6  13.3    .1  16.60   1.7
91229  20.3  25.6  11.6    .0  17.90   1.8
91230  21.5  28.2  13.5    .0  17.60   1.7
91231  11.3  21.3  15.6  17.7  17.80   2.4
91232  21.6  23.9  13.1    .8  14.40   1.9
91233  13.3  23.0  11.9    .0  15.60   1.3
91234  19.3  24.7  12.7    .0  16.80   1.2
91235  21.1  25.6  12.0    .0  16.20   1.3
91236  20.4  26.7  12.3    .0  17.20   1.2
91237  13.0  25.5  13.3    .0  17.70   1.2
91238  18.6  27.5  16.6    .0  17.20   1.4
91239  16.6  23.4  13.5    .0  13.90   3.7
91240  17.9  22.6   9.6   2.0  13.50   2.2
91241  14.0  22.0  12.4    .0  15.10   2.4
91242  15.6  23.2  12.0    .3  14.30   2.2
91243  16.2  22.8  11.9   2.5  14.50   1.8
91244  20.8  23.8   9.6   3.0  12.60   2.0
91245  19.4  25.6   9.0    .0  14.30   1.6
91246  20.1  26.1  10.8    .2  13.80   1.0
91247  19.2  25.6  10.0    .0  14.20   1.3
91248  19.2  26.2  11.8    .0  14.80   2.4
91249  18.9  25.7  13.7    .0  14.80   3.1
91250  11.8  20.6  12.8    .0  10.70   2.1
91251  18.4  18.3   7.1    .0   8.20   2.6
91252  19.8  20.4   4.0    .0   9.20    .7
91253  19.4  21.8   5.1    .0  10.00   1.5
91254  19.6  26.2   5.9    .0  12.80   1.8
91255  15.8  27.1  11.8    .0  17.10   2.2
91256  15.5  27.4  13.4    .0  16.60   1.7
91257  15.2  27.0  14.8    .0  17.30   3.4
91258  10.0  22.6  16.7   1.6  17.70   3.6
91259   8.8  21.5  15.8    .9  16.10   2.2
91260  14.8  24.8  13.6    .1  16.90   1.0
91261  10.4  18.4  12.7    .0  14.80   2.6
91262  14.8  22.5   8.1    .0  12.00   2.0
91263  17.2  24.6   9.7    .0  12.70   1.6
91264  15.4  23.1  13.4    .0  14.70   1.4
91265  15.9  25.0  10.1    .0  13.30   3.0
91266  12.8  28.3  14.0    .0  15.10   1.3
91267  16.6  20.2   9.6  25.7  12.30   2.0
91268  15.4  22.7   7.5    .0  13.90   3.6
91269  16.5  26.3  11.1    .0  14.50   2.2
91270  14.3  30.0  15.6    .0  16.50   3.7
91271  14.6  24.2  14.4   4.2  15.30   1.6
91272  14.8  29.2  11.4    .0  16.70   3.1
91273  15.1  31.3  14.6    .0  16.50   3.6
91274   6.5  27.8  16.9    .0  18.90   4.6
91275   7.0  21.0  10.7  14.4  14.40   3.8
91276  17.0  16.7   7.6   8.2   9.20   4.0
91277  17.8  15.8   4.1    .0   8.80   3.2
91278  16.3  18.6   3.8    .0   9.40   1.6
91279  16.6  22.5   7.9    .0  11.90   4.1
91280  16.4  23.7   8.8    .0  11.40   4.2
91281  10.1  21.6  11.7    .0  13.70   6.1
91282  14.6  23.0  10.9   4.1  14.00   2.0
91283  13.3  22.3  11.0    .0  13.60   1.3
91284  12.2  21.3   8.9    .0  13.10   3.7
91285  12.9  23.9  13.4    .0  12.70   6.6
91286   5.2  19.1  13.7    .9  15.40   4.1
91287  13.2  24.7  11.5    .2  13.50   1.7
91288  14.4  25.6  11.5    .0  14.30   1.6
91289   5.6  20.2  13.8   1.5  16.50   1.3
91290  11.9  22.5   9.0    .0  11.80   2.6
91291   8.8  24.0  10.4    .0  10.40   4.1
91292   7.0  14.4   8.5    .0  11.10   3.1
91293   4.3  10.0   6.4  51.5   9.30   3.9
91294   4.2   7.3   5.5   5.1   8.60   2.4
91295   4.2   6.2   4.0  17.0   8.20   3.9
91296   7.9   9.7    .5   3.1   6.60   2.5
91297   7.0   8.9    .6    .0   6.80   3.8
91298   5.3   6.5   1.8   3.9   6.90   3.9
91299   9.6   6.2  -2.5    .8   5.40   2.5
91300  12.5   5.2  -2.1    .0   4.70   1.3
91301   9.8   6.5  -3.9    .0   5.00   2.0
91302  10.4   6.7  -5.0    .0   5.10   1.9
91303   9.9   5.9  -5.4    .0   4.90   2.0
91304   8.4   7.7  -4.0    .0   4.60   3.4
91305  11.4   6.5  -3.9    .0   4.40   2.4
91306  11.2   7.0  -4.5    .0   4.20   4.4
91307   5.0   7.5  -1.5    .0   5.60   2.4
91308   6.6  16.4   2.7    .0   7.50   5.0
91309   3.5  11.8   7.0   2.6  10.30   1.7
91310   7.2  12.4   4.7  21.0   8.50   1.5
91311  10.6  10.0   1.0    .0   6.40   1.5
91312   8.2  11.6  -3.1    .0   6.20   1.9
91313  10.1  12.2    .4    .0   7.50   3.5
91314   3.3   7.5   1.6   2.2   8.40   3.4
91315   9.6   9.9    .0   4.6   6.20   1.5
91316   8.5  12.1  -1.6    .0   6.20   1.6
91317   9.4  15.3   -.1    .0   7.00   2.3
91318   3.3  14.5   1.4    .0   8.20   6.5
91319   7.4  16.2   7.4  10.4   8.40   2.2
91320   3.7  16.5   5.1    .0  10.60   6.9
91321   5.9  18.2   4.4    .0   9.70   4.4
91322   5.8   8.0   1.9  17.7   6.50   4.3
91323   7.3   9.9  -1.2    .7   6.70   3.1
91324   3.4  14.6   3.0    .1   8.80   4.3
91325   2.8  11.5   8.0   3.3  10.50   2.1
91326   2.9  11.2   5.6  12.1  10.40   2.6
91327   2.8   7.1   4.8    .2   8.90   2.4
91328   2.7  10.7   5.4    .0   9.80   6.5
91329   2.9  12.7   5.8    .2   9.70   4.6
91330   2.7  10.0   5.8    .0  10.50   1.9
91331   2.7   9.2   6.6    .0  10.30   1.2
91332   2.6   8.8   7.0    .0   8.50   1.3
91333   2.6   7.2   4.1    .0   7.60   1.8
91334   2.6   4.3   3.2    .3   7.10   1.2
91335   2.6   4.4   2.7    .3   7.00    .6
91336   7.5   8.0   -.1    .2   5.80   1.5
91337   2.5   1.6  -4.1    .0   5.30    .8
91338   2.5  -1.2  -4.7    .0   5.00   1.6
91339   2.5   2.8  -1.2    .0   6.20   4.9
91340   2.5   2.6  -1.6   1.0   5.60   2.7
91341   2.7   -.6  -5.3   1.0   4.50   2.0
91342   6.5  -4.4  -9.0    .4   2.70   5.8
91343   3.2  -4.8 -10.5    .0   2.20   4.7
91344   7.0  -4.7 -11.7    .0   2.40   2.3
91345   5.1  -2.8 -11.6    .0   3.10   2.8
91346   3.6   1.0  -5.5    .0   3.60   2.6
91347   7.1   1.6  -7.2    .0   3.70   1.8
91348   6.0   3.1  -7.1    .0   3.70   2.3
91349   6.7   2.5  -5.9    .0   4.00   1.9
91350   2.3  -3.9  -7.3    .0   4.00    .9
91351   2.3  -2.3  -5.5    .0   4.60    .0
91352   2.3   1.5  -4.1    .0   5.60   2.6
91353   4.8   4.2   -.6   3.5   5.70   2.9
91354   2.3   3.0  -2.0    .0   5.60   3.2
91355   2.3   2.4   -.9   5.6   5.90   4.1
91356   2.3   1.6  -3.7   1.9   5.50   3.1
91357   5.0   3.2  -1.6    .8   5.40   1.1
91358   2.3   1.5  -2.8    .0   5.70   2.4
91359   4.4   2.4   -.5    .0   4.80   3.9
91360   4.6    .0  -4.7    .1   4.20   2.4
91361   2.4   1.5  -2.0    .0   5.70   2.3
91362   2.4   1.2  -2.1   5.9   5.00   4.7
91363   3.8   -.8  -4.9    .0   4.20   2.6
91364   2.4   1.2  -2.5    .0   5.80   3.8
91365   6.9   3.2  -2.0    .0   4.70   4.3
92001   7.2   1.3  -5.3    .0   4.00   3.4
92002   6.9   7.4  -5.3    .0   4.50   1.5
92003   7.9   9.0   -.9    .0   5.30   2.0
92004   5.6   3.4  -5.2    .0   5.10   1.8
92005   3.9   8.3    .9    .0   6.90   1.7
92006   4.0   9.0   2.4    .0   7.20   3.3
92007   7.9  13.8   1.8    .0   7.20   1.9
92008   4.6  11.2   -.2    .0   6.60   2.9
92009   4.1  12.8   2.1    .0   6.60   2.1
92010   3.8  14.2   2.3    .0   7.70   1.4
92011   2.6   5.5    .6    .0   6.80   1.1
92012   2.6   4.0    .8    .0   6.80   2.6
92013   5.2   4.4   -.5    .0   5.80   3.0
92014   6.3   2.5  -2.1    .0   5.20   2.8
92015   2.7   4.3    .7    .3   6.70   3.8
92016   3.8   6.5   2.5    .0   6.20   3.4
92017   7.4   8.2   1.5    .0   5.30   6.9
92018   5.1   4.5  -1.9    .0   4.90   4.3
92019   2.8   5.5    .9    .6   5.80   2.9
92020   2.9   3.5  -3.7    .8   5.40   4.2
92021   2.9  -2.8  -4.5   3.4   3.70   6.9
92022   3.1   -.5  -4.0   1.5   4.10   6.6
92023   4.3    .9  -5.2    .0   4.60    .9
92024   4.5   2.1  -7.0    .0   4.20   1.9
92025   3.0  -2.5  -5.2    .0   4.60    .8
92026   3.1  -2.6  -3.6    .0   4.30   1.2
92027   3.1  -2.4  -3.6    .0   4.40   1.7
92028   3.2  -2.6  -4.9    .0   3.80   2.2
92029   3.2   -.3  -4.5    .3   4.90   3.7
92030   7.5   3.5  -1.5    .1   6.00   2.8
92031   6.2   4.8  -3.0    .1   6.00   4.0
92032  10.3   2.9  -2.0    .5   4.80   4.8
92033   4.5   2.3  -5.9    .0   3.80   2.3
92034   8.2   6.6  -3.8    .0   5.40   1.1
92035   7.6   7.1    .7    .0   5.40   3.2
92036   6.8   5.4    .2    .0   5.70   4.8
92037   4.9   6.4    .5   2.2   7.20   5.8
92038   3.6   8.5   4.2   2.2   8.70   4.3
92039   3.8   7.6   2.9   1.1   8.10   2.1
92040  10.3  11.7    .3    .0   7.70   2.5
92041  10.7  13.0  -1.4    .0   6.70   2.1
92042   7.7  10.8   3.6    .0   6.10   1.8
92043  10.3  12.6    .6    .0   7.20   2.4
92044  12.0  16.4   2.7    .0   8.00   2.3
92045   4.0  13.8   5.8    .0   8.80   2.6
92046  12.3  12.5   1.6    .0   5.60   1.7
92047   4.1  11.0   1.8    .0   7.70   3.2
92048   4.1   5.1   2.1   9.2   6.40   4.0
92049   6.5   2.2  -5.0    .6   3.80   4.0
92050   7.7    .7  -7.0   1.7   4.10   3.7
92051   4.3   1.4  -3.6    .1   5.10   3.0
92052   6.2   1.0  -4.7    .3   4.80   3.6
92053   5.5   -.6  -7.3   2.3   4.00   2.2
92054   7.9   5.8  -7.4    .0   5.90   2.9
92055  13.5   9.0    .9   2.0   6.10   7.2
92056  11.4   8.0  -4.0    .0   5.00   1.9
92057  13.7  11.8  -2.9    .0   5.50   2.8
92058  13.7  13.6  -3.9    .0   5.40    .8
92059  14.1  14.4  -2.3    .0   5.90   1.0
92060  13.1  14.5  -1.0    .0   6.60   2.1
92061  14.7  16.0    .8    .0   6.90   1.6
92062  15.2  19.0   -.4    .0   6.70   1.9
92063  12.3  12.5   4.0    .0   5.30   5.8
92064  15.2  17.8   2.8    .0   6.00   5.5
92065  16.5  14.5  -1.0    .0   5.00   1.6
92066   9.5  13.0  -1.5    .0   5.10   2.1
92067  11.3  12.4    .7    .0   5.20   3.7
92068  15.2  10.6  -1.7    .0   4.40   4.6
92069  14.7  10.5  -2.6    .0   4.50   3.1
92070  15.5   9.4  -5.0    .0   4.10   4.5
92071  14.7  10.0  -3.4    .0   4.40   4.7
92072  15.1  12.5  -4.4    .0   4.10   2.4
92073  13.9  17.3    .0    .0   5.00   4.3
92074   5.1  16.5   3.6    .0   7.00   4.7
92075  11.3  11.6    .0   1.6   6.60   4.3
92076  14.3   9.5  -1.8    .0   4.40   4.3
92077  13.0   8.2  -3.1    .0   4.00   3.8
92078  15.4   8.8  -6.6    .0   3.10   4.0
92079   5.8   9.4  -4.0    .0   4.10   4.4
92080   6.1   7.4   -.4    .0   5.30   1.7
92081   8.9  11.3  -2.3    .0   4.80   3.6
92082   8.8   9.5    .4    .0   6.60   2.7
92083   8.3  17.2    .0    .0   8.20   2.9
92084   6.8  20.5   8.3    .0   8.60   5.4
92085   6.5  19.8   7.7    .0   8.10   4.3
92086   8.0  23.4   3.6    .0   9.10   6.2
92087  16.8  17.9  10.5    .3   5.70   5.1
92088  18.7  15.1   1.0    .0   6.00   3.4
92089  10.6   9.5    .2    .0   6.00   4.5
92090  18.1  14.0  -2.0   1.4   4.90   2.3
92091  18.5  19.7   6.0    .0   6.60   3.5
92092   7.7  20.2   8.0    .0   7.30   6.2
92093   9.1  14.6   6.4    .0   8.30   3.0
92094  18.5  19.5   2.4    .1   7.70   2.8
92095  10.1  23.5   9.7    .1   8.30   3.9
92096   9.6  23.4  11.0    .0   6.70   3.6
92097  13.6  19.9   9.9    .0   9.90   1.8
92098   8.1  10.0   5.5  11.3   9.10   4.2
92099  14.5  14.6   4.1    .4   8.90   1.9
92100  20.6  14.1   3.0    .0   7.00   3.3
92101  19.8  15.0   1.9    .0   5.60   3.1
92102  10.5  11.3   -.8    .0   5.90   2.2
92103  19.4  14.8  -1.1    .0   5.40   1.4
92104  21.8  18.8   1.0    .0   6.60   1.5
92105  13.9  16.0   4.9    .0   7.20   2.4
92106  22.9  21.0   2.3    .0   6.90   2.8
92107  11.3  19.0   6.5    .0   9.10   3.1
92108   8.7  13.6   7.0    .2   6.60   4.3
92109   8.8   8.1   1.5   4.2   7.40   4.0
92110  22.8  16.9   3.4  10.4   7.70   3.3
92111  24.8  14.7   6.3    .0   4.80   7.4
92112  25.2  13.0    .5    .0   4.60   3.8
92113  24.6  21.0   -.8    .0   6.40   2.0
92114  21.1  22.4  11.1    .0  10.70   3.9
92115  22.5  18.9   7.8   3.6   9.90   3.0
92116  25.6  25.4   8.1    .0  10.10   1.9
92117  25.2  27.9   9.0    .0  10.90   2.1
92118  25.3  28.5  10.6    .0  11.00   1.5
92119  25.0  26.0  12.0    .0  11.80   2.1
92120  22.0  27.8  15.2    .0  14.00   3.2
92121  20.9  22.7  10.4    .6  11.90   3.8
92122  20.9  22.2  10.5    .0   6.80   6.3
92123  24.3  22.8  12.0    .0   7.40   7.9
92124  26.2  24.7  12.5    .0   6.70   5.7
92125  26.6  25.0   6.2    .0   7.80   1.8
92126  26.7  26.1   7.9    .0   7.80   2.3
92127  20.8  27.0   9.2    .0   8.80   3.8
92128  25.6  23.6  10.0    .0   8.10   3.3
92129  10.6  22.5  10.0    .0  11.80   2.8
92130  16.2  25.1  14.4    .0  10.80   3.3
92131  26.4  26.2  11.6    .3  12.50   3.5
92132  26.0  28.6  12.9    .4  12.30   2.4
92133  22.7  21.2  11.0   5.5   9.40   3.6
92134  27.1  22.7   6.6    .0   8.90    .6
92135  28.2  26.3   8.7    .0   8.70   2.0
92136  24.9  25.4   9.8    .0  11.20   2.1
92137  27.7  25.0  13.9    .0   8.50   2.6
92138  23.7  26.4   8.1    .0   8.20   4.6
92139  14.9  18.6   8.0   1.6  10.40   3.0
92140  10.2  13.0   6.7   7.6  10.60   2.6
92141  18.9  18.7   6.0   2.6  12.40   2.6
92142  22.0  22.5  11.9   8.2  14.90   1.3
92143  23.3  25.2  11.6    .0  13.30   1.9
92144  23.8  25.2  14.4    .0  14.80   2.2
92145  23.3  22.6  14.6   1.6  13.90   3.9
92146  29.2  21.2   6.8    .0   7.70   2.2
92147  28.7  21.1   6.6    .0   7.70   3.5
92148  22.1  21.3   5.3    .0   9.10   1.9
92149  18.2  19.4  10.9    .0   9.70   3.7
92150  16.1  23.8   9.5    .0  12.30   3.7
92151  23.5  21.8  13.2  11.2  11.80   2.2
92152  27.5  24.9  11.1    .0  11.90   2.1
92153  22.2  26.0  10.2    .0  12.10   1.2
92154  19.6  27.4  13.9    .0  16.10   1.2
92155  18.5  29.5  18.3    .0  17.10   4.2
92156  22.9  27.0  17.0    .0  18.30   3.0
92157  11.7  23.4  14.6    .0  18.00   2.3
92158  17.1  23.6  13.4    .2  15.40   1.0
92159  26.1  24.5  11.0   5.5  11.80   2.7
92160  16.9  22.5  13.9    .0  15.80   3.3
92161  14.6  20.8  12.1   6.1  15.60   3.7
92162  21.6  23.5  13.6  11.0  16.30   3.7
92163  25.5  24.8  12.6    .0  16.10   2.7
92164  20.3  24.6  15.9   2.6  15.40   2.1
92165  17.4  21.4  13.0   4.3  15.90   1.8
92166  17.6  22.9  12.8   1.0  17.60   3.2
92167  15.5  25.6  15.0   8.3  17.40   3.5
92168  22.7  26.6  14.6    .0  18.00   2.0
92169  25.0  28.2  15.1    .9  18.10   3.3
92170  14.5  23.5  15.5  12.0  19.20   1.8
92171  23.0  27.2  15.6    .0  19.90   1.7
92172  25.5  27.7  16.6  18.0  19.20   2.7
92173  29.3  27.8  17.3   1.3  19.70   2.5
92174  25.7  28.7  16.6    .0  17.40   2.7
92175  19.4  31.0  16.2    .0  19.20   2.1
