@DATE  SRAD  TMAX  TMIN  RAIN  VAPO  WIND                 
1974244   14.40   26.70   12.70     .00   12.80     .00
1974245   16.60   28.80   16.90     .00   14.50    1.00
1974246   18.90   30.40   16.50     .10   14.20    1.00
1974247   13.80   30.40   14.50     .00   13.80    2.00
1974248   19.80   22.80   11.40   13.50   10.40    2.00
1974249   19.60   25.50   10.40     .00   11.60    4.00
1974250   17.50   24.20   15.30     .00   12.40    4.00
1974251   13.70   24.40   12.80     .00   12.00     .00
1974252   18.80   27.50   11.00     .00   11.40    1.00
1974253   18.60   29.00   13.70     .00   11.90    2.00
1974254   12.30   23.00   11.70     .00    9.90    2.00
1974255   14.20   23.00   10.60     .00   11.60    1.00
1974256   18.10   26.70   10.20     .00   11.70     .00
1974257   16.30   26.60   13.00     .00   11.70    1.00
1974258   14.50   26.00   15.20     .00   12.20     .00
1974259   17.40   25.00   10.60     .00   10.80    1.00
1974260   16.40   24.20   11.50     .00    9.20    3.00
1974261   16.20   25.00   12.00     .00    9.80    1.00
1974262   14.50   25.40   11.90     .00    9.60    1.00
1974263   14.40   27.40   10.00     .00    9.50    4.00
1974264    8.40   21.30   14.60     .20   11.90     .00
1974265   11.50   26.40   12.10     .40   12.20     .00
1974266    8.20   18.60   13.20     .50   12.00     .00
1974267   12.90   26.20   10.90    1.20   10.50    1.00
1974268    8.20   22.50   10.20    2.00   10.40    3.00
1974269    7.90   13.60    7.00     .00    9.20    4.00
1974270   15.70   16.10    7.70   19.70    7.00    4.00
1974271   16.40   22.00    4.00     .00    7.90    1.00
1974272   11.80   23.10    7.50     .00    9.50     .00
1974273   10.30   18.50   11.50     .00   10.30    2.00
1974274    6.50   14.60    9.80    9.00    8.80    2.00
1974275    5.40   11.20    4.40    2.10    7.80    2.00
1974276   14.00   15.50    7.20     .20    6.90    4.00
1974277   12.60   21.00    5.20     .00    7.50    3.00
1974278    5.20   15.90    6.70     .00    8.60    1.00
1974279    5.20   10.10    6.20    3.80    7.40    1.00
1974280    5.10   10.00    3.20    4.10    7.40    3.00
1974281    5.30   18.30    8.30    3.90    9.00    2.00
1974282    7.60   14.00    5.20     .10    8.40    3.00
1974283   10.40   14.10    6.20    5.10    7.30    2.00
1974284   16.10   17.40    1.20     .80    6.60    3.00
1974285    5.90   18.10    6.90     .00    8.70    4.00
1974286    4.70   15.20    8.00    1.30    9.00     .00
1974287    4.70   10.40    6.90   13.00    7.20    3.00
1974288    4.60    9.70    4.40    1.30    7.10    1.00
1974289    8.10   11.90    6.30   14.60    7.10    3.00
1974290   13.10   13.40    3.80    1.90    5.80    1.00
1974291   14.90   15.10    2.80     .00    5.40    1.00
1974292   14.80   15.00    1.20     .00    5.50    3.00
1974293    4.90   16.40    5.50     .00    7.50    2.00
1974294    4.20   14.10    5.20    1.50    8.00    7.00
1974295    9.60   13.60    4.40    6.40    5.90    3.00
1974296    4.10   10.20    5.80   11.80    7.80    2.00
1974297   13.00   16.20    4.20    7.80    6.30    4.00
1974298    6.90   13.90    4.60     .30    6.10    3.00
1974299    3.90    9.80    5.40     .00    6.80    2.00
1974300   11.40   10.20     .80    4.80    4.90    1.00
1974301    4.80   10.10    1.20     .00    6.30    3.00
1974302    3.80    6.30    3.00    5.00    5.70    1.00
1974303    3.80    5.30    2.40    4.30    5.70    3.00
1974304    5.40    7.10    -.20    5.60    5.40    4.00
1974305    3.70    7.70    2.80    4.00    5.30    6.00
1974306   10.30   10.80    2.30    4.90    4.30    4.00
1974307    5.10    9.60    2.50     .00    4.90    2.00
1974308    6.30   11.00    1.30     .00    5.30    2.00
1974309    6.10   15.00    3.10     .00    6.20    3.00
1974310    6.20   11.90    2.80     .00    6.70     .00
1974311    3.50    9.00    1.00     .00    6.30    2.00
1974312    3.40    6.60    3.20    3.70    5.80    2.00
1974313    4.30    7.50    2.30    3.80    5.30    1.00
1974314    6.00    8.50   -2.20     .00    5.50    3.00
1974315    3.20    4.00    -.90     .00    5.20     .00
1974316    3.20    4.70    -.60     .30    5.00     .00
1974317    7.20   13.00    -.80     .00    6.20    2.00
1974318   10.40   17.10     .70     .00    6.30    2.00
1974319   10.30   17.00    3.40     .00    6.70    5.00
1974320   10.10   21.00    3.00     .00    6.70    3.00
1974321    6.30   18.00    2.90     .00    6.30     .00
1974322    8.80   19.20    1.90     .00    6.40    2.00
1974323    4.00   16.00    4.50     .00    7.20    4.00
1974324    8.10   11.40    3.50    2.00    5.40    3.00
1974325    3.00    8.00     .60     .00    5.90    1.00
1974326    7.80   12.50    1.20     .00    5.70     .00
1974327    2.80   10.20    2.00     .00    6.70    1.00
1974328    3.70    9.30    2.70     .00    6.10    1.00
1974329    2.70    9.20    2.60     .00    5.80    7.00
1974330    3.30    8.70    2.00    6.40    5.70    4.00
1974331    3.00    6.00     .10     .00    5.10    2.00
1974332    3.10   12.50   -3.00     .00    5.10    5.00
1974333    5.90    8.50    -.20    7.00    4.80     .00
1974334    7.80    8.40    -.70     .00    4.60     .00
1974335    3.80    6.80   -1.30     .00    5.10     .00
1974336    2.50    7.50    3.70     .20    6.20    3.00
1974337    2.50    9.20    6.00     .50    7.30    3.00
1974338    2.50   10.00    4.70     .00    7.00    1.00
1974339    2.80    9.40    1.80     .00    6.60    2.00
1974340    7.10    7.00    1.80    3.70    4.40    3.00
1974341    2.50    6.00    1.60    1.40    5.70    3.00
1974342    2.40    8.10    5.00    6.00    6.40    1.00
1974343    4.10    7.40    1.80    8.70    4.70    1.00
1974344    7.50    7.10    -.50     .00    4.90    5.00
1974345    2.40    6.30    -.50     .00    5.90    3.00
1974346    2.40    6.80     .60     .20    4.90    5.00
1974347    2.80    3.00     .30    5.70    4.60    1.00
1974348    2.40    3.40     .00     .20    4.60    5.00
1974349    2.30     .80    -.30     .10    4.30    1.00
1974350    2.30    4.50    -.10    2.00    4.60    3.00
1974351    5.10    5.60   -2.40     .00    4.30    4.00
1974352    2.30    5.60     .50    1.50    5.30    3.00
1974353    5.20    6.20    -.60    7.60    4.90    4.00
1974354    2.80    6.20     .90     .00    4.70    3.00
1974355    4.20    8.80     .20     .00    4.60    4.00
1974356    7.60    7.80    -.80     .00    4.40     .00
1974357    2.30     .20   -4.30     .00    3.60     .00
1974358    2.30   -2.00   -3.20     .00    3.70     .00
1974359    2.30     .30   -5.60     .00    4.00     .00
1974360    2.60    5.00   -2.80     .50    4.90    1.00
1974361    5.30   10.70    1.10     .00    6.10    3.00
1974362    4.10   10.50     .80     .60    6.30    3.00
1974363    3.20   13.00    5.40     .00    6.10    1.00
1974364    2.40    9.60    3.60    1.90    5.70    6.00
1974365    6.40    4.00   -2.20    1.50    3.80    6.00
1975001    2.40     .70   -6.70     .00    3.10    3.00
1975002    3.20    2.00    -.60    1.00    4.50    2.00
1975003    6.60    2.50   -2.40     .00    4.30    2.00
1975004    3.50    2.90   -3.10     .00    4.20    1.00
1975005    6.40    5.40   -2.80     .00    4.70    5.00
1975006    7.80   13.40    4.00     .00    5.30    3.00
1975007    7.90   13.20    1.00     .00    5.20    3.00
1975008    2.50    5.70     .40     .80    5.10    4.00
1975009    6.20    2.60   -1.70   14.50    4.00    3.00
1975010    7.90    5.00   -5.10     .00    3.40    1.00
1975011    8.90    7.40   -2.70     .00    4.00    1.00
1975012    2.60    7.80    -.20     .00    5.00     .00
1975013    6.40    7.60    -.60     .00    5.10    2.00
1975014    8.90   10.00   -2.10     .00    5.00    3.00
1975015    9.20   10.60   -2.20     .00    4.90    2.00
1975016    7.90    9.00   -1.90     .00    4.60    2.00
1975017    7.70    9.60   -5.30     .00    4.60    1.00
1975018    9.50   14.30    -.60     .00    5.30    2.00
1975019    9.80   11.60     .00     .00    4.70     .00
1975020    7.40    6.20   -3.50     .00    4.80    3.00
1975021    4.10    4.00   -3.60     .00    4.60    2.00
1975022    2.90    2.20   -2.20     .00    4.70    2.00
1975023    4.20    4.60    -.20     .00    4.90    1.00
1975024    6.20   12.40    -.40     .00    5.60    2.00
1975025    9.00   11.60    2.20     .00    5.80    2.00
1975026    3.80   11.00    1.90     .40    6.40    3.00
1975027   10.20   10.00   -1.40     .00    3.80    3.00
1975028    3.80    4.90    -.60     .00    4.60    5.00
1975029    3.20    5.20    1.20     .30    5.10    2.00
1975030   10.40    7.60    -.70     .80    4.10    4.00
1975031    8.80    7.00   -3.90     .00    3.80    1.00
1975032    8.80    6.70   -4.60     .00    4.00    1.00
1975033    3.40     .00   -1.90     .00    4.30     .00
1975034    3.40     .60    -.70    1.40    4.30    3.00
1975035    4.90    3.60    -.60     .50    4.00    3.00
1975036    4.00    3.00    -.60     .00    3.80    2.00
1975037   10.20    4.90   -4.00     .00    3.70    1.00
1975038   10.30    7.50   -6.70     .00    3.90    3.00
1975039    7.10    3.00   -5.40     .00    2.60    6.00
1975040   12.40    2.50   -7.60     .00    2.40     .00
1975041   12.70    8.00   -7.00     .00    2.90     .00
1975042   12.50   12.20   -5.70     .00    3.90    2.00
1975043    3.90    9.80     .40     .00    5.00    2.00
1975044   12.70   13.60     .40     .00    4.70    2.00
1975045    6.20   10.60   -1.20     .00    5.20    3.00
1975046   10.50    9.40    1.50     .00    4.40    2.00
1975047    4.10    4.50   -2.60     .00    3.20    4.00
1975048   13.60    2.70   -9.80     .00    2.60    2.00
1975049   14.20    4.60   -6.80     .00    2.60    3.00
1975050   10.20    6.60   -7.70     .00    3.20    4.00
1975051    4.30    3.60    -.60     .00    4.30    3.00
1975052    4.30    3.80    -.30     .80    4.60    2.00
1975053   14.60    6.40   -4.00     .40    3.50    3.00
1975054   15.00    8.20   -5.30     .00    3.30    2.00
1975055   14.30    7.40   -3.80     .00    3.20    4.00
1975056    9.60    6.40   -5.30     .00    3.20    1.00
1975057   10.20    4.40   -3.20     .00    2.60    9.00
1975058   15.50    5.10   -7.70     .00    2.30    4.00
1975059   13.10   10.90   -5.80     .00    2.00    3.00
1975060   16.10   14.00   -5.50     .00    2.70    3.00
1975061   14.90   17.50   -2.40     .00    4.20    1.00
1975062   12.50   18.60     .80     .00    4.20    1.00
1975063   12.20   17.00    -.80     .00    4.70    2.00
1975064   16.30   18.50    1.20     .00    5.40    2.00
1975065   14.60   17.60    4.50     .00    5.20    1.00
1975066   10.50   18.00    6.30     .00    6.50    2.00
1975067   11.90   22.40    6.80     .00    4.80    2.00
1975068   14.80   22.40    5.40     .00    4.80    5.00
1975069   16.30   20.00    7.50     .00    6.00    6.00
1975070   11.40   19.10    4.80     .00    6.50    2.00
1975071   11.30   20.60    2.50     .00    5.10    5.00
1975072    8.60   18.20    2.60     .00    4.80    2.00
1975073    5.10   12.40    7.70     .00    6.70   13.00
1975074   14.40   16.60    5.90     .80    6.30    5.00
1975075   14.50   15.40    1.80    6.30    6.20     .00
1975076    9.50   14.00    4.30     .60    6.50    2.00
1975077   10.00   15.10    1.40     .50    6.20    3.00
1975078    7.00   16.60    4.80     .00    6.30    7.00
1975079   13.80   19.40    8.80     .00    7.50    4.00
1975080    6.70   10.60    2.20    3.10    4.00   10.00
1975081    6.00    3.00   -3.60     .00    4.10    2.00
1975082    6.10    3.70     .00     .50    4.70    5.00
1975083    6.30    3.60    1.30     .10    5.10    2.00
1975084   16.10    9.50    -.20    4.80    4.50    3.00
1975085   18.60   11.30    -.30     .30    3.40    5.00
1975086    7.20   16.20    1.40     .00    4.80    2.00
1975087    7.50   16.20    9.20     .00    6.80    8.00
1975088    6.60   13.20    5.20    3.00    7.00    4.00
1975089    8.10   20.00    3.00     .10    7.20    7.00
1975090   15.00   26.70    4.00     .00    7.10    3.00
1975091    7.60   10.20    5.40     .00    6.40    3.00
1975092    7.70    8.00    5.00   17.60    6.70    2.00
1975093   14.20   13.00    4.50    4.90    6.70    2.00
1975094   19.10   19.00    6.00     .70    6.40    2.00
1975095   15.20   22.50    6.40     .00    7.10    4.00
1975096   11.30   27.20   13.20     .00    6.90    3.00
1975097   11.80   25.40   15.00     .00    7.90    5.00
1975098    9.60   15.60    6.20     .00    7.70    3.00
1975099   20.00   17.40    3.20    7.80    6.70    2.00
1975100   10.00   16.00    6.30     .40    8.20    4.00
1975101    8.30    9.80    3.40    6.80    5.20    9.00
1975102   19.30   11.50    2.00    6.00    5.20    2.00
1975103   12.70   16.20    5.50     .00    6.90    2.00
1975104   16.10   13.00    5.00    2.00    7.10    3.00
1975105   23.10   21.70    5.70     .10    7.20    2.00
1975106    8.60   16.40   10.40     .00    8.40    2.00
1975107    9.30   15.20    9.20     .00    7.20    6.00
1975108   12.50   13.50    4.80     .00    6.20    3.00
1975109   20.10   14.20    2.20     .00    5.10    2.00
1975110   24.30   17.00    2.10     .00    5.40    3.00
1975111   24.20   20.20    4.40     .00    6.00    3.00
1975112   14.40   18.80    8.80     .00    8.00    2.00
1975113    9.10   14.20    9.40     .00    9.00    2.00
1975114   12.20   16.10   10.10     .40    8.60    3.00
1975115   15.90   16.20    7.60     .00    5.60    6.00
1975116   15.10   12.00    4.30     .00    5.60    6.00
1975117   13.60   12.50    2.00     .40    5.30    7.00
1975118   26.20   17.60    2.30     .00    5.40    3.00
1975119   27.00   20.00    3.90     .00    5.50    2.00
1975120   26.90   23.00    4.90     .00    6.10    1.00
1975121   19.80   22.50    6.20     .00    8.20    6.00
1975122    9.50   15.00    9.80    4.30    8.70    5.00
1975123    9.50   14.50   10.90     .90    9.60    2.00
1975124   21.00   18.80   10.20    1.00    9.20     .00
1975125   21.70   21.60    7.20     .00    8.70    2.00
1975126   17.90   23.60    8.00     .00    9.10    1.00
1975127   24.40   26.60   12.50     .00   11.70    3.00
1975128   19.00   25.10   15.10     .00   12.50    5.00
1975129   16.30   20.90   11.90   15.60    9.90    4.00
1975130   27.30   22.20    8.70     .00    9.30    2.00
1975131   27.20   23.40    8.30     .00    8.80     .00
1975132   23.40   25.50    9.00     .00   10.20    4.00
1975133   20.40   25.60   11.30     .00   10.40    2.00
1975134   12.80   22.00   14.00    1.60   12.50    4.00
1975135   22.10   23.60    9.70     .90   12.00    2.00
1975136   26.20   28.00   13.80     .00   12.60    2.00
1975137   23.30   28.60   14.70     .00   11.90    3.00
1975138   22.20   26.60   12.40     .50   12.00    1.00
1975139   27.70   27.80   13.80     .00   12.80     .00
1975140   20.60   28.00   14.20     .00   12.70    3.00
1975141   26.90   25.60   13.20    2.40   11.20    3.00
1975142   24.10   28.30   12.70     .00   12.30    1.00
1975143   22.20   27.20   13.90     .00   13.00    2.00
1975144   10.40   18.40   13.40    3.80   12.20    1.00
1975145   19.80   22.20   14.60    3.80   12.10    2.00
1975146   16.90   22.50   12.20     .00   12.10    3.00
1975147   10.50   18.40   14.20   20.80   12.60    2.00
1975148   15.60   21.40   14.80    3.60   13.40    2.00
1975149   28.20   24.10   12.80    4.10   13.10    2.00
1975150   18.40   25.40   17.00     .00   12.90    2.00
1975151   25.00   25.70   14.70     .00   13.10     .00
1975152   17.60   25.20   14.80   18.60   12.60     .00
1975153   10.50   21.30   14.00     .00   12.90    2.00
1975154   17.90   19.30   12.40    5.20   11.00    1.00
1975155   12.00   18.70   10.40    9.90    8.70    4.00
1975156   10.90   16.00   10.00    2.00    8.20    3.00
