DATE S	RAD  T	MAX	TMIN  R	AIN  V	APO  W	IND		Razlika tmax-tmin
94306	6,8	21	4	0	10,2	0		17
94307	4	15	4	0	10,1	0,1		11
94308	4	14,8	6,5	0	10,7	0,1		8,3
94309	8,6	15	3	0	8,1	0,5		12
94310	7,1	13,8	-0,8	0	6,6	0		14,6
94311	5,3	10,6	1,6	3,9	7,8	0,5		9
94312	3,8	7,4	2,5	0	8,7	0		4,9
94313	3,8	15,2	5,2	0,3	10,4	0		10
94314	4,1	14	5,2	0	10,3	0		8,8
94315	5,6	19	7	0,7	9,3	0,8		12
94316	3,6	10,3	5,3	0,2	9	1,2		5
94317	3,6	6,7	4,3	5,2	8,3	0,1		2,4
94318	6	9,5	-0,8	0,2	6	0,5		10,3
94319	5,6	12,8	-2,2	0	6,8	0,1		15
94320	5,4	14	-1,4	0	7,2	0		15,4
94321	3,4	8	0,2	0	7,4	0,5		7,8
94322	4,9	12	0,9	0	7,2	0		11,1
94323	5,4	7,6	-0,3	0	5,7	0,8		7,9
94324	6,2	8,7	-2,5	0,2	5	0,5		11,2
94325	8	13,2	-5,6	0	5,7	0		18,8
94326	7,7	13,6	1,2	0	6,6	0,5		12,4
94327	3,2	2,1	-2,8	0	6,1	0,8		4,9
94328	4,8	9,2	-2,9	0	6,4	0		12,1
94329	4,1	12,5	-1,5	0	7,1	1,2		14
94330	7,5	9,2	-1,4	0	4,7	2,4		10,6
94331	6,4	9	-5	0	5,3	0,1		14
94332	3,1	6	-0,5	0	6,1	0,8		6,5
94333	5	11,3	0,4	2,9	6,9	0,8		10,9
94334	3,1	8,8	-0,7	0	6,5	2,9		9,5
94335	4,8	3,6	-3,7	3,3	4,1	0,8		7,3
94336	6,7	4,4	-6	0	4,1	0,1		10,4
94337	6,4	6,3	-9,6	0	3,7	0		15,9
94338	6,9	9	-8,8	0	4,1	0		17,8
94339	4,1	8,4	-5,5	0	5,1	0		13,9
94340	3,7	11,9	-0,3	0,3	8	0		12,2
94341	3,5	8	0,1	8,2	8,1	1,2		7,9
94342	2,9	1,9	-0,6	6,8	6	0		2,5
94343	2,9	4	-0,6	0	6,8	0		4,6
94344	2,9	7,1	3,2	0	8,4	0,5		3,9
94345	5,1	11,1	0	5,8	7,2	0,5		11,1
94346	6,2	16,4	0,9	0	7,1	0,1		15,5
94347	2,9	2,6	-0,2	0	6,5	0		2,8
94348	2,9	7,4	-1,5	0	5,6	0,5		8,9
94349	2,9	4,8	-2,1	0	4,8	1,9		6,9
94350	5,3	3,9	-5,4	0,6	3,9	0,1		9,3
94351	3,7	3,6	-6	0	4,7	0,8		9,6
94352	4,3	6	-4,5	0	4,3	0		10,5
94353	6,1	4,6	-9,4	0	3,5	0		14
94354	2,8	2	-7,3	0	4,2	0		9,3
94355	2,9	1	-5,4	0	5	0		6,4
94356	2,9	0,7	-3	0,2	5,2	0		3,7
94357	2,9	1	-0,3	2,9	5,7	0		1,3
94358	2,9	0,9	-1,3	1,7	5,2	0,1		2,2
94359	2,9	0,5	-1,5	0	5,2	0		2
94360	2,9	2,4	-1,7	0,6	5,7	0		4,1
94361	3,7	3	-4,1	8,5	5,4	0,1		7,1
94362	2,9	-1	-5,2	0	4,7	0,1		4,2
94363	5	9	-3,9	0	5,9	0		12,9
94364	2,9	2,6	-3,5	0	5,7	0		6,1
94365	2,9	13,2	0,1	0	6,3	0,1		13,1
95001	2,9	6,5	-0,4	11,5	6,5	0		6,9
95002	3	1,4	-2,2	29,8	5,8	0,1		3,6
95003	3	1,4	-3	3,9	4,9	0		4,4
95004	3	0,2	-2,5	2,1	5,2	0,5		2,7
95005	3	-0,1	-2,1	7,5	4,7	0,5		2
95006	3	-1,5	-4,5	0,1	4,1	0		3
95007	3,1	0,7	-5	0,6	4,3	0		5,7
95008	3,1	1,2	-4,1	0,8	4,8	0,1		5,3
95009	3,1	0,6	-3,7	0,9	4,6	0,1		4,3
95010	3,1	0,1	-5,4	0,8	4,3	0		5,5
95011	3,1	-0,2	-7	0,6	4,7	0		6,8
95012	4,1	3,3	-6,2	2,2	4,4	0,1		9,5
95013	3,2	-0,4	-4,8	2,5	4,4	1,2		4,4
95014	3,2	-1,6	-4,8	0,6	3,5	0,8		3,2
95015	3,3	-1,4	-11,7	0,2	3,1	0,8		10,3
95016	6,6	-2,4	-18,6	0	1,9	0,1		16,2
95017	5,3	-3,7	-19	0	2,3	0		15,3
95018	5,9	-3,3	-17,5	0	2,4	0		14,2
95019	3,4	-5,3	-17,9	0	2,9	0		12,6
95020	3,4	-2,5	-7	3,4	3,1	0,1		4,5
95021	3,5	-3,8	-16,3	0	3	0		12,5
95022	6,4	6,8	-6,5	0	4,2	0,1		13,3
95023	6,7	8,8	-8,2	0	4,8	0		17
95024	3,6	5,3	-1,5	0	5,9	1,9		6,8
95025	5	3,2	-5	8	4,6	0		8,2
95026	9	9,8	-6	0	5,5	0,5		15,8
95027	3,7	14	0	0	6,2	1,9		14
95028	6,5	5	-7,8	10,2	4,3	0,1		12,8
95029	3,8	4,9	-2	0	5,6	0		6,9
95030	3,8	2,8	-2,3	0,2	6	0		5,1
95031	3,9	3,4	-0,4	11,4	5,8	0,5		3,8
95032	7,4	3,5	-5,6	6	4	0,1		9,1
95033	9,3	9,1	-7,5	0	4,7	0,1		16,6
95034	4,8	5,1	-4	0	4,9	0,8		9,1
95035	7,2	6,2	-4,5	0	4,6	0,1		10,7
95036	4,1	3,4	-4,8	0	5,2	0,8		8,2
95037	4,2	5,6	-0,1	0	5,2	0,8		5,7
95038	9,1	16	-0,9	0	6,4	0,1		16,9
95039	11,3	18,4	-4	0	5,6	0		22,4
95040	4,3	14,4	1,2	0	7,6	1,2		13,2
95041	8,2	10,6	-1,3	3,4	5,4	0,8		11,9
95042	11,5	15,7	-4,4	0	5,6	0,5		20,1
95043	12,3	17,8	-3,5	0	5,8	0,1		21,3
95044	11,8	17,6	-2	0	6,4	0,5		19,6
95045	4,6	11,6	-2,6	0	7,3	0		14,2
95046	4,7	9,2	3,4	2	8,5	0,1		5,8
95047	4,8	7,9	2,5	0	8,3	0,1		5,4
95048	8,1	12,8	3	5	7,8	0,5		9,8
95049	4,9	15,8	-1	0	7,3	0,5		16,8
95050	4,9	11,4	0,8	13	6,3	0,8		10,6
95051	11	12,2	-3	3,4	5,4	0,1		15,2
95052	10,4	17,9	-2,7	0	6,4	0,1		20,6
95053	12,1	16,6	-2,7	0	6,2	0,8		19,3
95054	7,6	17	-2,5	0	6,5	0,1		19,5
95055	7,6	17,3	1,5	0	6,5	2,4		15,8
95056	6,3	12	2,3	0	8,1	0,5		9,7
95057	11,2	20,2	1,2	0,4	6,6	1,9		19
95058	8,2	16,6	6,4	0	7,4	3,7		10,2
95059	12,8	12,2	0,9	0,6	5,1	0,5		11,3
95060	13,7	16,7	-4,8	0	5,4	0,8		21,5
95061	5,6	16,4	1	0	7,8	0		15,4
95062	5,7	12	3,9	0,3	8,8	0,5		8,1
95063	6,3	15	1,6	5,6	6,8	1,9		13,4
95064	5,8	14,7	1,8	0	7,7	0,5		12,9
95065	7,4	14,5	4,5	0,3	7,8	0,5		10
95066	6	9,7	1,5	0,7	7,3	0,5		8,2
95067	10,7	9,9	0,4	30,8	6,1	0,5		9,5
95068	6,6	10,2	-2	0	6,5	0,1		12,2
95069	7,5	10,5	3,6	0	6,9	0,5		6,9
95070	14,4	13,7	-1,5	0	5,7	0,5		15,2
95071	9,8	11,4	0	0	6	0,1		11,4
95072	6,4	8	-1,1	0,1	5,6	2,9		9,1
95073	6,9	3,1	-3	0	3,8	3,7		6,1
95074	6,5	3,2	-4	2,4	4,7	0,5		7,2
95075	9,4	12,3	-5,5	0,1	5,8	0,1		17,8
95076	6,7	8,5	2,4	2,9	6,8	1,2		6,1
95077	13,5	18,7	-1,1	1,7	6,1	1,9		19,8
95078	15,8	20,7	0	0	6,8	1,9		20,7
95079	9,9	19,4	0,1	0	6,5	1,9		19,3
95080	10,7	6,6	0,1	17,1	5,9	1,2		6,5
95081	7	4,8	-0,9	1,6	5,5	4,4		5,7
95082	10,8	6,2	-2,5	0,3	5	0,8		8,7
95083	7,7	7,3	0,5	1,5	6,3	0,1		6,8
95084	18,5	19,2	1,9	0	7	1,2		17,3
95085	7,3	11,9	3,4	0	7,4	0,5		8,5
95086	10,7	17,6	1,6	0	7,3	1,2		16
95087	7,4	13	-0,5	8,5	5,6	1,9		13,5
95088	13,6	8,9	-5,4	3,5	4,7	0,8		14,3
95089	7,6	5,3	0,2	4	6,1	1,2		5,1
95090	7,6	3	-0,8	8,9	5,2	1,9		3,8
95091	13,6	6,7	-5	0,3	5,2	0,5		11,7
95092	7,8	8	2,6	0,5	8,4	0,5		5,4
95093	18,4	21,1	2,2	2	7,7	1,2		18,9
95094	20,6	23,6	0,1	0	7,3	2,4		23,5
95095	17,6	20,9	2,5	0	7,9	0,1		18,4
95096	19	24,9	2,3	0	9	0,8		22,6
95097	11,3	19,8	5,7	0,3	9,3	0,5		14,1
95098	8,2	11,6	3	1,2	8,9	0,5		8,6
95099	8,2	3,5	0	10,7	6,4	0,8		3,5
95100	11,7	9,2	1,5	2,3	5,9	0,8		7,7
95101	8,3	7,8	2	0,3	6,8	1,9		5,8
95102	8,8	6,7	-0,7	7,9	5,9	0		7,4
95103	8,5	8,8	-2,2	0	6,1	1,9		11
95104	10,8	8,6	-1,9	0,5	5,5	0,1		10,5
95105	17	15,1	0	0	6,9	0,5		15,1
95106	8,6	12,8	4,9	0	8,5	0,8		7,9
95107	9,2	9,8	3,8	11	7,5	1,2		6
95108	19,4	19,9	-1	5,9	6,6	0,1		20,9
95109	23,8	22,5	1,1	0	6,9	0,8		21,4
95110	22,8	22,5	1,7	0	7,9	0,1		20,8
95111	23,4	25,7	3	0	7,9	0,5		22,7
95112	24,2	27,4	4,4	0	8,6	0,1		23
95113	21,4	27,2	6,3	0	8,8	0,5		20,9
95114	10,1	22,2	9,4	0	12,1	0,8		12,8
95115	13,7	20,5	9,7	4,4	10,9	0,8		10,8
95116	10,2	17,4	6,4	3,2	7,9	1,2		11
95117	10	19,2	4	0	7,9	1,2		15,2
95118	13,8	20,6	6,8	0	9,7	0,1		13,8
95119	14,2	20,4	7,6	0	10,8	0,8		12,8
95120	19,8	23	6,7	0	9,5	0,8		16,3
95121	19,4	22	5,4	0	10,3	1,2		16,6
95122	9,5	16,2	7,4	6,6	10	1,2		8,8
95123	13,5	12,5	4,6	4,4	7,4	1,9		7,9
95124	20	17,1	4,2	0	8,2	0,8		12,9
95125	13,6	18,2	5,2	0	8,6	2,4		13
95126	17,4	19,4	5,1	0,8	8,8	0,5		14,3
95127	21,8	25,6	6,9	0	8,6	1,9		18,7
95128	20,6	27	9,6	0,3	12,1	0,5		17,4
95129	25,5	26,6	5,2	0	9,2	1,9		21,4
95130	10,5	18,5	12	0	8,6	0,5		6,5
95131	9,9	16,8	9,5	5	12,8	0,1		7,3
95132	12,6	27	12,9	3,2	12,6	0,8		14,1
95133	18,4	22,3	12	2,3	9,4	1,9		10,3
95134	10,9	15,8	8,5	0	9,6	1,2		7,3
95135	16,1	14,5	6,2	4	7,5	1,2		8,3
95136	18,6	20,5	-0,6	0	9,1	0,1		21,1
95137	10,1	19,2	3,2	0	11,2	0,5		16
95138	24	23,5	10,4	3,4	11,3	0,8		13,1
95139	10,1	18,6	8,6	0	13,6	0		10
95140	10,2	14,1	10	9,2	12	0,5		4,1
95141	10,2	11,4	8,5	1,5	10,7	0,1		2,9
95142	10,2	11,8	8,5	1,6	11	0,1		3,3
95143	14,3	19,4	9	4,9	11	0,5		10,4
95144	24,1	25,7	6,5	0	10,9	0,1		19,2
95145	27,9	27,9	7,6	0	12,1	0,1		20,3
95146	21,7	28	9	0	13,8	0,8		19
95147	16,8	28,6	10,1	0	17,9	0,5		18,5
95148	10,8	28,5	16	8	18,8	0,5		12,5
95149	20,1	27,3	13	0,2	16,5	0,5		14,3
95150	12,7	27	12,5	0,2	17,4	0		14,5
95151	16,9	28,6	14,8	0	16,4	0,5		13,8
95152	18	29,4	12,3	0	16	0,5		17,1
95153	12,3	19,8	14,1	5	15,2	0,8		5,7
95154	14,9	22,6	9,5	2,4	14	0		13,1
95155	16,1	22,8	11,8	3,3	13,5	0,8		11
95156	19	25	12,2	1,5	14	0,1		12,8
95157	17,9	25,8	12,5	17,6	14,5	0,1		13,3
95158	14,1	20,6	11,9	3,5	14	0,8		8,7
95159	11,9	22,4	13,9	9,7	15,1	0,8		8,5
95160	18	25	11,3	0,3	15,6	0,1		13,7
95161	19,4	25,8	14,2	0	16,5	0,5		11,6
95162	18,7	28	14	0	16,3	0,5		14
95163	11,4	25,5	14,5	0,8	16,7	0		11
95164	15,5	25,4	14,2	0	17,2	0,8		11,2
95165	20,6	25,7	12,5	0	15,7	0,5		13,2
95166	17,7	26,8	13	0	15,9	0,1		13,8
95167	19,5	27,5	14	1,2	16,7	0,1		13,5
95168	15,8	25	14,5	27,9	15,3	0,5		10,5
95169	21,9	25	12,1	1,1	15,2	0,8		12,9
95170	13,4	25,2	12	0	15,7	0		13,2
95171	22,1	27	12,2	1,1	15,8	0,5		14,8
95172	24,5	29,6	11,3	0	17,5	0,8		18,3
95173	17,9	28,2	16,3	0	17,9	1,2		11,9
95174	10,6	17,5	11,9	14,2	12,9	0,1		5,6
95175	11	22,5	11,9	0,1	15,6	0,1		10,6
95176	13,5	23	15	0,4	15,9	2,4		8
95177	16,4	23,2	10,8	8,2	13,9	0,8		12,4
95178	10,7	21,4	14,3	1,2	16	1,2		7,1
95179	10,6	22,6	14	1,4	17,4	0,5		8,6
95180	18,5	25,4	14	12,5	17,6	0,5		11,4
95181	19,5	26	13,1	0	15,7	0,5		12,9
95182	19,6	28	11,6	0	15,7	0,1		16,4
95183	23,9	29	12,3	0	15,1	0,5		16,7
95184	20,1	31,9	13,3	0	18,9	1,9		18,6
95185	17,8	30,6	14,4	1,4	17,4	0,5		16,2
95186	15,4	27,1	15,5	14,5	18,3	0,1		11,6
95187	15,3	26,8	15,9	0	17,1	0,5		10,9
95188	10,5	23	15,8	23,4	18,7	0,1		7,2
95189	12,8	25,2	16,8	9,7	17,3	0,8		8,4
95190	20,1	27	15	0	16,6	0,5		12
95191	26,6	27,2	13,4	0	15,7	0,5		13,8
95192	25,1	28,5	12,9	0	17,3	0,8		15,6
95193	25,1	29,8	13,7	0	17,6	0,8		16,1
95194	23,1	31,1	15	0	17,7	0,1		16,1
95195	17,1	32,2	15	0	18,8	0,8		17,2
95196	18,3	28,9	16,8	0	18,1	1,9		12,1
95197	18,8	28	16	17,8	19,1	0,1		12
95198	14,6	27,8	17	2,2	21,8	0		10,8
95199	11,8	26,2	18	4,9	19,9	0,5		8,2
95200	22,8	27	17,5	15,6	18,8	0,5		9,5
95201	26	27,6	15,8	0	16,4	0,8		11,8
95202	24	28,9	13,8	0	17,3	0,1		15,1
95203	23,4	29,3	14	0	18	0,5		15,3
95204	23,5	30,1	14,4	0	17,7	1,2		15,7
95205	20,8	27,6	14,6	0	19,3	0,8		13
95206	16,2	28,6	16	0	18,8	0		12,6
95207	18,9	29,7	15,5	0	19,3	0,1		14,2
95208	23,6	30,4	16,8	0	18,8	0,1		13,6
95209	24,6	29,7	12,5	0	15,1	0,5		17,2
95210	12,8	28,2	14,2	0	17,3	0,1		14
95211	9,8	19,7	17,4	2,4	19,3	1,2		2,3
95212	9,7	20,4	15,5	50,2	18,3	0,5		4,9
95213	10,9	25	16,5	0,4	19,3	0,5		8,5
95214	15,3	27,7	16,5	0	19,7	0,1		11,2
95215	21,7	25,6	15,3	4,8	16,4	0,8		10,3
95216	20,7	28,6	12,6	0	15,9	0,5		16
95217	20,4	27,6	13	6,3	14,8	0,1		14,6
95218	15	27,6	13,2	0	16	0,1		14,4
95219	21,8	30	13,5	0	16,5	0,1		16,5
95220	23,5	32	15,2	0	18,9	0		16,8
95221	16,6	28	14,9	0	18,1	1,9		13,1
95222	14,2	25	15,5	25,2	19,1	1,2		9,5
95223	22,2	26	16,2	1,3	16	0,5		9,8
95224	22,1	25,1	11,5	0	14	0,5		13,6
95225	22,7	25,9	7,5	0	11,7	0,5		18,4
95226	21,3	28,6	12,8	0	17	0,5		15,8
95227	11,3	27	14	0	16,9	0,1		13
95228	9	19,8	15,7	0	16,4	0,1		4,1
95229	11,1	23,7	13,7	0,3	17	0,8		10
95230	8,9	21,2	15,4	22,2	18,7	0,1		5,8
95231	10,1	24,8	16	1,6	18,9	0,5		8,8
95232	10,3	24,6	16,4	1,5	18,3	0,5		8,2
95233	16	24,6	13,8	0,2	17,2	0,8		10,8
95234	17,3	26	16,1	0	19,2	0,5		9,9
95235	15,8	28	16,1	0	18,6	0,8		11,9
95236	16,8	28,8	15,2	0	17,8	0,5		13,6
95237	9,5	26	14,8	0,3	18,4	0,5		11,2
95238	8,4	23,4	17,3	0	19	0,8		6,1
95239	15,5	23,6	12,4	1,4	15	0,8		11,2
95240	10,8	27,4	10,8	0	15,4	1,2		16,6
95241	8,4	18,5	10,2	5,9	11,9	0,5		8,3
95242	10,7	17,2	9,2	4,3	10,3	0,8		8
95243	8,1	12,8	7,3	0,4	11,4	0		5,5
95244	17,9	20,2	8,5	2,5	10,6	0,5		11,7
95245	9,2	19,5	9,5	0	11,7	0		10
95246	13,4	23	8,5	0	12,5	0		14,5
95247	8,8	19,5	9,8	0	15	0,1		9,7
95248	14,2	19,9	12,6	9,8	14,6	0,5		7,3
95249	7,7	18,8	13,5	26,2	15	0,1		5,3
95250	18	23,4	12,4	0,3	13	0,5		11
95251	16,8	27,8	9,3	0	14,5	0,5		18,5
95252	7,5	19,8	12,2	3,3	14,1	1,2		7,6
95253	15,1	21,7	9,5	0	12,1	0,1		12,2
95254	16,1	25,2	9	0	12,9	0,1		16,2
95255	16,6	26,4	10,5	0	13,9	0,1		15,9
95256	14,7	27,5	11,1	0,3	16,3	0,5		16,4
95257	10	26,5	15	0	17,6	0,8		11,5
95258	13,6	23,4	10,5	2,5	12,7	0,1		12,9
95259	15,3	24,9	9,5	0	14,4	0,8		15,4
95260	7,1	20	11	6,1	15,7	0,1		9
95261	15,6	24,4	10	0	13,1	0,1		14,4
95262	6,9	17,5	11,3	0,3	14,2	0,5		6,2
95263	10,9	25,4	11,5	0,1	16,3	0,8		13,9
95264	9,7	21	12,6	7,1	15,7	0,1		8,4
95265	6,7	16	10,1	4,5	12,9	0		5,9
95266	8,8	15,8	8,1	2,5	10,5	0,1		7,7
95267	9,6	17	8,5	0	10,3	0,5		8,5
95268	7,3	17,5	6,4	0	11,2	0,1		11,1
95269	6,9	18	11,4	2,4	13,5	0		6,6
95270	11,1	20,8	8,9	0,4	11,8	0,1		11,9
95271	12,4	23	7,6	0	10,7	0,1		15,4
95272	6,2	11,9	6,2	4,2	8,5	1,9		5,7
95273	12,7	15	2,4	1,1	7,1	0,1		12,6
95274	10,5	15,8	2,5	0	8,5	0,1		13,3
95275	10,2	20,9	4	0,3	9,7	0		16,9
95276	11,6	22,4	6	0	11,8	0		16,4
95277	13,3	25,9	8,5	0	12,5	0		17,4
95278	11,6	25	9,2	0	13,2	0,1		15,8
95279	11	25,8	10,9	0	14,2	0,1		14,9
95280	10,5	21,7	9,4	0	11,9	0		12,3
95281	10,1	21,4	8,2	0	12,2	0,1		13,2
95282	7,3	22	8,2	0	12,5	0,5		13,8
95283	8,6	22,7	10	0	13,7	0,1		12,7
95284	11,1	22,2	9,2	0	12,1	0,5		13
95285	9,3	20,5	7,5	0	11,1	0,1		13
95286	9,6	23,4	6,8	0	11,6	0		16,6
95287	9,9	24,8	7,4	0,3	11,4	0		17,4
95288	9	22,7	7,4	0	11,9	0		15,3
95289	5,1	15,4	8,9	0,9	13,2	0,1		6,5
95290	8,4	18,5	7,1	0	10,4	0,1		11,4
95291	7,5	17,1	4,4	0	9,6	0,5		12,7
95292	7,5	17,2	4,1	0	9,7	0,5		13,1
95293	9	21	5,2	0	10	0,1		15,8
95294	6,9	16,7	3,7	0	9,8	0,5		13
95295	7,5	13,2	2,6	0	6,4	0,8		10,6
95296	4,6	10,9	0,5	0	6,7	0,5		10,4
95297	9,2	12,2	-3,4	0	5,3	0,5		15,6
95298	8,5	13,2	-4,5	0	5,5	0,1		17,7
95299	4,5	10,3	-1,8	0	6,4	0,1		12,1
95300	8,7	15	-2,4	0	6,2	0,5		17,4
95301	8,5	17,8	-2	0	6,5	0,1		19,8
95302	8,1	17,2	-2	0	7	0		19,2
95303	9,9	22,8	2	0	8,7	0		20,8
95304	4,2	14,4	3,6	0	10,2	0		10,8
95305	6,3	16,3	5,5	1	9,2	0		10,8
95306	6,1	14,1	1,6	0	9,5	0,1		12,5
95307	5,7	8,4	-0,7	2,7	6,5	0,5		9,1
95308	4	2,1	-2	0,2	5,4	1,2		4,1
95309	3,9	1,1	-1,6	1,1	4,9	2,4		2,7
95310	3,9	0,3	-1,9	3	5,3	0,8		2,2
95311	3,9	3,2	-1,7	7,7	5,9	1,9		4,9
95312	3,8	3,2	-0,5	8,7	5,1	1,2		3,7
95313	4,5	3,6	-8	5,3	3,5	0,5		11,6
95314	4,4	5,5	-7,7	0	4,7	0,1		13,2
95315	5	11,2	-0,3	0	6,2	0		11,5
95316	5,1	11,2	-2,2	0	6,9	0,5		13,4
95317	7,8	16,1	3,5	0	8,2	0,1		12,6
95318	3,6	8,5	3,2	0	8,7	0,1		5,3
95319	3,5	9,9	2,1	0,6	8,1	0,5		7,8
95320	4,4	15,2	2	0	9,2	0,5		13,2
95321	3,4	11,4	6	0	10,5	0		5,4
95322	3,4	9,7	1,3	6,9	7,2	2,9		8,4
95323	7,4	3,4	-2,8	8,6	3,7	0,8		6,2
95324	3,4	4,2	-5,3	0	4,7	1,2		9,5
95325	3,3	0,5	-0,8	0,8	4,9	1,2		1,3
95326	3,3	3,7	-5,1	0,3	4,3	0,5		8,8
95327	6,1	2,8	-7,7	0	3,6	0		10,5
95328	6,7	5,1	-10,2	0	3,5	0		15,3
95329	7	7,2	-8,5	0	3,8	0		15,7
95330	3,4	4,5	-5,9	0	4,8	0		10,4
95331	3,1	8,7	-3,7	0	5,7	0,1		12,4
95332	3,1	4,5	-1	0	6,8	0		5,5
95333	3,1	6,2	2,5	4	8,2	0		3,7
95334	3,1	7	4,7	0,6	8,6	0		2,3
95335	3	5,5	1,8	0,5	7,1	1,2		3,7
95336	3	4,2	0,5	1,5	6,3	0		3,7
95337	3	4,9	2	0	6,6	0,5		2,9
95338	3	3,2	-0,5	7,4	5,7	0,1		3,7
95339	3	1,3	-1,3	4,7	5,2	1,9		2,6
95340	3	1,1	-2	0	4,9	0,1		3,1
95341	2,9	2,8	-0,8	0	5,5	0		3,6
95342	2,9	2,9	-0,2	0	5,7	0,1		3,1
95343	2,9	1,3	-0,2	0	5,5	0,1		1,5
95344	3,1	4,4	-1,4	0	4,7	0		5,8
95345	2,9	1,8	-3,4	0	4,6	0		5,2
95346	2,9	2	-3,4	3,6	5,3	0,5		5,4
95347	2,9	1,5	-3,6	2,1	5	0		5,1
95348	5,5	7,4	-4	0	4,7	0		11,4
95349	2,9	-0,1	-3	0	5,6	0,5		2,9
95350	2,9	-0,4	-1,5	0	5,6	0,1		1,1
95351	2,9	1,2	-0,9	0	5,9	0		2,1
95352	2,9	2,8	0	0	6,4	0		2,8
95353	2,8	2,5	0,7	10,3	6,5	0		1,8
95354	3,2	3,9	0,3	6,6	6,3	0,1		3,6
95355	2,9	2,6	-1	0	6	0,1		3,6
95356	2,9	4,6	-1,3	0,7	5,6	0		5,9
95357	2,9	15,3	-1,5	0	6,8	1,2		16,8
95358	3,7	17,9	1,5	0	7,6	1,2		16,4
95359	2,9	8,9	2,6	0	8,7	0,1		6,3
95360	2,9	18,3	4	0,5	8,3	0,8		14,3
95361	2,9	19,4	-0,4	0	6,2	1,2		19,8
95362	2,9	-0,3	-3,4	7,4	4,7	0		3,1
95363	2,9	-2,4	-4,3	1,6	3,7	0,8		1,9
95364	2,9	-2,5	-4,6	0	3,3	0,5		2,1
95365	2,9	-0,1	-4,6	0	4,6	0		4,5
96001	2,9	3,4	-1,1	1,7	6,6	0		4,5
96002	3	4,2	1,6	4,2	6,7	0,5		2,6
96003	3	3	-0,5	1,1	5,2	1,2		3,5
96004	3	-0,4	-2,5	0,3	4,3	0,8		2,1
96005	3	1,4	-5,7	0,4	3,9	0,1		7,1
96006	4,2	-1,5	-8,5	0	3,4	0		7
96007	3,1	1,1	-7,7	0	4,6	0,1		8,8
96008	3,1	2	-3,2	0,4	5,6	0		5,2
96009	3,1	4,9	-1	0	6	0,5		5,9
96010	3,2	6,8	-2	0	6,1	0		8,8
96011	3,1	1,8	-1,8	0	6,2	0		3,6
96012	3,2	2,7	-1	0	6,1	0,5		3,7
96013	3,2	3,3	-1,5	0	5,5	0,5		4,8
96014	3,2	1	-1,4	0	5,6	0,1		2,4
96015	3,3	0,8	-2,9	0	3,8	1,2		3,7
96016	3,7	1,3	-3,9	0	3,6	1,9		5,2
96017	6,2	2,6	-9,8	0	3,3	0,5		12,4
96018	5,5	2,2	-10,2	0	3,6	0,1		12,4
96019	3,4	4,3	-6	0	4,2	0		10,3
96020	3,4	-0,3	-5,6	0	4,4	0,5		5,3
96021	3,5	-0,2	-3,6	5,2	4,4	0		3,4
96022	3,5	-1	-4	1,3	4,4	0,1		3
96023	7,7	2,2	-4	0	3,8	0,1		6,2
96024	3,6	1,6	-4	0	4,2	0,1		5,6
96025	3,6	4,6	-3,5	0,2	5,3	0		8,1
96026	3,7	1,3	-1	0,5	6	0		2,3
96027	3,7	2,2	-1,5	0,3	5,8	0		3,7
96028	3,7	3,2	0	3,2	6,2	0		3,2
96029	3,8	4,4	1	0,2	6,4	0,8		3,4
96030	3,8	2,2	-3,3	0,8	4,8	0,8		5,5
96031	3,9	-2,4	-4,4	1,3	3,4	1,2		2
96032	7,1	1,6	-5,8	0	3,3	0,8		7,4
96033	6,5	4	-9,2	0	3,1	0		13,2
96034	4	5,8	-6,1	0	5,4	0,1		11,9
96035	4,1	4,9	-1,6	0,1	6,3	0,1		6,5
96036	4,1	2,6	-4,3	5,7	5	0,8		6,9
96037	4,2	-2,2	-5,4	6,3	3,6	0,8		3,2
96038	4,2	-2,6	-5,7	0,4	3,4	1,2		3,1
96039	4,3	-3,3	-7,4	1,3	3,5	0,1		4,1
96040	4,3	-2,1	-7	6,5	3,6	0,1		4,9
96041	4,4	0,2	-7	1,8	3,5	0,1		7,2
96042	5,7	1,4	-14,2	0	3,2	0		15,6
96043	4,5	3	-5,6	0,4	4,4	0		8,6
96044	4,6	1,1	-9,4	0	4,4	0,8		10,5
96045	4,6	4,6	-3,3	10,1	6,2	0,1		7,9
96046	4,7	2,5	-1,2	3,5	4,8	0,5		3,7
96047	4,7	2,9	-2,2	0	4,1	0,1		5,1
96048	4,8	2,5	-9	0	4,6	0		11,5
96049	8,2	8,3	-3,6	21	5,2	0,1		11,9
96050	4,9	4,7	-8,1	0	4,1	1,2		12,8
96051	5	10,5	-3	0	6,4	1,2		13,5
96052	5	5,9	0	45	6	0,1		5,9
96053	5,1	1,6	-2,4	1,8	5	1,2		4
96054	5,2	-1,5	-4	1,1	3,4	0,8		2,5
96055	5,2	1,3	-6	0,1	3,3	0,5		7,3
96056	13,3	5,7	-10,4	0,1	2,9	0,8		16,1
96057	11,8	8,1	-13,2	0	3	0,5		21,3
96058	13,5	8	-12,4	0	3,3	0,1		20,4
96059	5,5	5,9	-11	0	3,8	0		16,9
96060	11,1	5,3	-2,9	0	4,2	1,2		8,2
96061	7,8	6,6	-7,8	0	4,4	1,9		14,4
96062	5,7	0,8	-5,6	3,9	3,9	1,2		6,4
96063	9	4,3	-7	3,7	3,9	0,8		11,3
