DATE   RAD  TMAX  TMIN  RAIN  VAPO  WIND
77266   8.5  19.5  11.0   2.0  11.7   2.4
77267   6.4  13.6   9.0   2.9  12.1   2.9
77268   6.4  14.2   8.3   2.8  10.9   2.4
77269   9.2  13.0   6.9   3.7   7.6   2.9
77270   8.5  12.5   5.9   0.0   7.3   2.9
77271  16.3  12.5   2.0   0.0   6.8   2.9
77272  16.9  12.6  -3.5   0.0   5.5   2.4
77273  16.9  16.5  -5.0   0.0   5.7   1.9
77274  17.4  25.7   0.1   0.0   8.1   2.4
77275   7.2  19.4   6.0   0.0  10.0   3.7
77276   7.9  11.5   4.5  13.8   8.9   2.9
77277  16.7  16.2   2.5   3.6   8.4   3.7
77278  16.5  21.5  -0.6   0.0   7.8   1.9
77279  16.1  24.1   1.4   0.0   7.6   2.9
77280  14.7  23.7   0.5   0.0   9.3   1.9
77281  15.0  23.0   2.0   0.0   9.4   2.4
77282  12.5  20.0   3.0   0.0  10.5   3.7
77283   5.4  16.0  10.1   0.2  12.8   2.9
77284   5.3  13.5  10.8   1.7  12.4   2.9
77285   7.4  16.4   9.8   1.3  11.7   2.4
77286   9.3  15.7   6.0   0.0  10.1   2.9
77287  13.8  19.9   2.5   0.0   9.3   2.4
77288   7.5  18.4   6.0   0.2  10.2   1.9
77289   5.0  12.8   8.4   0.0   9.5   2.4
77290  13.7  13.2   1.4   0.0   6.5   2.9
77291  13.3  18.3  -3.7   0.0   6.4   1.9
77292  14.0  25.0  -1.0   0.0   6.8   2.4
77293  13.5  21.9   0.5   0.0   8.2   2.4
77294   7.2  12.5   1.8   0.0   8.4   3.7
77295  10.4  12.2   2.7   0.0   7.5   2.9
77296   9.7  17.8  -1.6   0.0   8.5   2.4
77297  11.9  20.3   2.0   0.0   8.9   2.9
77298   8.2  19.8  -0.2   0.0   7.8   1.9
77299  10.6  19.4   3.5   0.0  10.2   2.9
77300  10.4  22.7   3.1   0.0   9.5   2.4
77301   9.7  20.2   1.7   0.0   9.6   2.9
77302   8.0  18.2   2.7   0.0   9.7   1.9
77303   9.5  18.3   1.5   0.0   9.2   2.4
77304  99.9  14.8   2.9   0.0  10.1   1.9
77305   4.1   9.6   6.6   0.1   9.9   3.7
77306   4.0   8.6   5.8   0.0  10.1   2.4
77307   6.0  16.0   7.0   1.3  10.3   2.4
77308  11.0  24.9   3.5   0.0   9.4   2.9
77309   7.1  23.0   5.5   0.0  10.9   2.9
77310   8.7  18.3   9.5   0.0  11.5   2.4
77311   6.1  17.8   7.0   0.0  10.9   1.9
77312   8.1  18.1   3.0   0.0  10.6   2.4
77313   8.3  18.5  10.0   0.0  11.2   2.9
77314   4.3  20.0   8.0   0.0  10.2   6.0
77315  10.2  21.3   6.0   0.0  10.1   2.4
77316  10.1  25.4   4.5   0.0   8.9   3.7
77317   7.7  23.5   8.0   0.0   9.4   4.4
77318   3.5  18.8   5.5   0.0   9.0   5.0
77319   8.9  20.2   0.3   0.0   8.5   2.9
77320   5.1  21.0   4.0   0.0   9.8   4.4
77321   5.4  10.4   2.0   7.8   7.3   5.0
77322   3.7   7.5   1.9   1.9   7.4   1.9
77323   3.3   6.1  -0.4   0.1   6.3   1.9
77324   4.1   5.5  -1.5   1.1   6.2   3.7
77325   4.7   7.5  -1.4   0.5   6.5   2.4
77326   3.2   4.4  -2.0   0.0   6.8   2.9
77327   3.4   9.5   1.6   1.0   7.8   2.4
77328   9.0   9.0  -1.5   4.0   5.9   2.9
77329   3.5   4.5  -5.0   0.0   5.9   2.9
77330   3.1   4.6   2.0   9.3   7.2   3.7
77331   3.1   5.5   1.0  16.2   5.9   2.9
77332   3.8   5.4  -0.9   0.4   5.5   4.4
77333   3.1   3.2  -2.5   0.0   5.4   4.4
77334   5.0   5.8  -5.2   0.0   5.3   2.4
77335   3.0   2.4  -1.2   0.5   6.1   2.4
77336   3.0   2.0  -2.0   0.0   5.9   2.9
77337   3.0   0.3  -2.4   9.0   5.0   1.9
77338   4.1   0.0  -6.8   0.8   3.7   5.0
77339   7.8   0.5  -8.5   0.0   3.2   2.9
77340   8.1   4.2 -11.1   0.0   3.5   3.7
77341   2.9   0.0  -6.2   2.7   4.9   2.9
77342   5.9   4.6  -6.6   4.4   5.3   2.9
77343   2.9   1.2   0.1   0.0   6.1   2.9
77344   2.9   1.1  -4.0   3.1   4.9   7.5
77345   2.9  -3.4  -5.5   5.2   3.8   8.6
77346   4.2  -4.5 -13.0   1.1   2.6   5.0
77347   5.1  -5.5 -17.0   0.0   1.9   2.4
77348   7.3  -3.0 -20.0   0.0   2.2   4.4
77349   2.8  -1.5  -9.9   0.0   4.1   4.4
77350   5.9  -0.2  -9.2   0.9   3.7   4.4
77351   6.7   1.9 -11.7   0.0   3.2   2.9
77352   4.4  -0.8 -15.7   0.0   2.7   3.7
77353   6.9  -2.0 -12.2   0.0   2.7   2.4
77354   7.6  -0.8 -14.0   0.0   3.0   4.4
77355   7.4  -2.8 -13.6   0.0   2.6   5.0
77356   6.6  -2.5 -12.9   0.0   3.0   2.9
77357   7.8   1.8 -16.0   0.0   3.0   2.9
77358   7.4   1.5 -14.0   0.0   3.0   2.4
77359   2.9   9.3  -7.0   0.0   6.9   4.4
77360   5.4   6.8  -2.0   0.2   6.2   3.7
77361   7.7   6.6  -5.2   0.0   5.3   3.7
77362   2.9  -0.5  -2.8   0.0   4.9   1.9
77363   2.9   2.6  -3.0   0.0   5.8   2.9
77364   3.8   8.0   0.8  16.3   7.5   2.4
77365   2.9   4.0  -0.2   1.1   5.3   2.4
78001   6.6   3.0  -1.5   0.0   4.3   3.7
78002   7.1   4.2  -6.5   0.0   3.9   4.4
78003   4.9   8.5  -6.0   0.0   4.3   6.0
78004   3.6   6.8  -3.0   0.0   5.9   2.9
78005   8.2   3.5  -3.1   0.8   4.2   2.4
78006   7.7   1.6  -8.5   0.7   3.6   1.9
78007   7.1   1.5 -10.0   0.0   3.4   2.4
78008   4.7  -0.5 -11.5   0.0   3.4   2.9
78009   7.1  -1.2 -11.0   0.0   2.9   2.4
78010   8.0  -0.6 -11.9   0.0   3.0   2.4
78011   8.1   3.4 -12.0   0.0   3.3   3.7
78012   4.1   0.4  -8.5   0.0   3.9   2.9
78013   6.9   5.2  -7.4   0.0   4.5   1.9
78014   8.2  14.1  -7.3   0.0   5.9   4.4
78015   3.3   2.5  -3.1   0.0   5.1   4.4
78016   3.3   1.1  -0.9   0.0   4.9   4.4
78017   3.3   0.5  -4.0   0.0   4.2   6.0
78018   3.3  -2.4  -4.1   3.4   4.4   5.0
78019   3.4  -1.3  -3.4   0.3   4.9   2.9
78020   3.4  -1.7  -4.8   0.4   4.1   4.4
78021   3.5  -3.4  -6.6   0.1   3.4   6.0
78022   3.5  -2.0  -5.4   5.8   4.3   3.7
78023   3.5  -1.5  -4.1   0.1   4.5   2.4
78024   4.1   0.5  -6.0   0.0   4.5   2.4
78025   3.6  -2.0  -5.5   0.5   4.4   2.4
78026   7.5   7.0  -3.4   4.6   4.7   3.7
78027   9.9   8.8  -6.6   0.0   5.0   1.9
78028   8.6   8.9  -7.0   0.0   5.1   2.9
78029   3.8   1.3  -2.0   0.0   5.5   2.4
78030   3.8   3.5  -0.4   4.8   6.4   1.9
78031   3.9   5.0  -3.4   1.9   6.2   1.9
78032   3.9   2.0  -0.1   0.8   6.1   2.4
78033   4.0   2.8  -0.3   6.3   6.2   1.9
78034   4.0   1.5  -0.5   0.0   5.8   4.4
78035   4.1   0.2  -2.5   0.8   4.5   2.9
78036   4.1  -1.5  -3.0   0.2   4.5   5.0
78037   4.2  -1.4  -4.3   3.7   4.6   3.7
78038   4.2   0.6  -3.8   6.1   4.5   1.9
78039   4.3  -0.8  -4.1   2.4   4.4   2.9
78040   4.3   1.4  -5.5   0.6   4.3   2.4
78041   8.0   1.9  -9.8   0.0   3.9   1.9
78042   4.4  -2.8  -6.4   0.0   4.0   2.4
78043   6.0   4.5  -3.4   0.0   5.4   2.4
78044   4.6   4.1  -0.5   0.0   6.6   2.4
78045   4.6   3.5   0.4  10.9   6.1   3.7
78046  10.5   3.6  -1.5   2.1   4.5   5.0
78047  12.4   3.8  -3.0   0.0   3.9   3.7
78048   4.9   3.0  -4.5   0.0   5.2   2.4
78049   4.9   2.4  -2.5   0.0   5.2   2.4
78050   7.6   2.6  -9.0   2.8   4.0   5.0
78051   5.0   0.8  -4.0  11.4   4.2   2.9
78052  14.1   0.2 -12.8   4.5   2.5   4.4
78053  11.1  -0.3 -17.5   0.0   2.4   2.4
78054  12.5  10.5 -15.0   0.0   4.5   3.7
78055   5.4   3.0  -5.1   0.0   5.0   2.4
78056   5.3   1.4  -1.1   0.0   5.7   2.4
78057   5.4   2.4  -0.3   0.0   5.9   3.7
78058   8.8   6.8   0.0   3.7   7.1   1.9
78059  12.0  19.2   1.6   0.0   8.7   2.4
78060   9.9  17.6   2.5   0.1   9.1   1.2
78061   5.6   9.5   1.6   0.0   9.0   1.9
78062   5.7   8.7   5.5   0.1   9.4   2.4
78063   5.8   9.4   5.9   0.1   9.2   2.4
78064   5.8   8.2   6.0   0.0   9.2   3.7
78065   5.9   7.9   5.5   0.2   9.0   2.9
78066   7.6  12.0   3.2   0.1   8.1   2.4
78067  12.6   9.5   0.5   0.0   5.6   4.4
78068  15.6  12.5  -4.0   0.0   4.9   2.4
78069   6.2   7.1   2.0   0.6   7.0   2.9
78070  13.7  10.2   2.6   4.9   6.6   2.9
78071  11.2   8.0   1.0   0.0   5.1   5.0
78072  18.0  11.0  -3.0   0.0   5.0   3.7
78073  14.8  16.9  -3.6   0.0   5.3   2.9
78074  10.9  18.5   0.6   0.0   8.0   2.9
78075  17.1  17.6   5.0   0.0   7.7   4.4
78076   7.2  17.4   7.0   0.0   6.7   9.4
78077   6.7  14.8   6.0   0.0   9.2   3.7
78078   6.8   8.5   4.0  13.9   8.3   2.4
78079  15.5  10.6   1.5   1.3   5.4   6.7
78080   8.0  13.0   5.8   0.1   8.9   6.7
78081   7.0   7.5   1.5   6.9   6.8   2.9
78082  19.5   9.4   0.5  18.4   4.8   5.0
78083   7.2   6.8  -1.9   0.0   6.1   3.7
78084   7.2   6.5  -0.4  14.7   7.0   4.4
78085  14.2  11.8   2.2   0.1   6.1   3.7
78086  10.6  11.0  -1.9   0.0   6.4   3.7
78087  15.7  13.7   1.0   0.0   6.5   1.9
78088  20.5  18.1  -2.8   0.0   6.0   2.4
78089  20.7  18.0  -2.0   0.0   6.6   3.7
78090  20.6  16.5   0.0   0.0   7.5   4.4
78091  15.9  17.2   0.7   0.0   7.9   2.9
78092  14.7  14.8   7.0   1.7  10.0   5.0
78093   7.9  13.5   4.9   0.4   9.8   3.7
78094   7.9  10.8   7.4   4.9  10.3   3.7
78095   9.3  15.4   7.9   3.7  10.9   2.9
78096  14.5  14.0   5.5   6.3   9.1   4.4
78097   8.1   6.8   1.5   0.0   7.1   5.0
78098   8.1   8.1   2.5   0.6   8.6   2.4
78099   8.2   7.2   3.5   4.5   8.2   2.9
78100   8.3   8.0   4.0   0.0   8.1   3.7
78101   9.6  12.4   5.2   1.2   9.3   2.9
78102  18.0  19.4   1.0   0.0   9.4   3.7
78103   8.5  15.0   5.5   0.0  11.2   2.9
78104  18.2  21.2   8.6   0.0   9.8   4.4
78105  17.1  20.4   4.4   0.0   8.8   3.7
78106  12.6  13.2   3.0   4.0   8.6   3.7
78107  12.9   9.6   3.5   6.1   6.5   4.4
78108  18.8  10.5   1.9   0.0   6.8   5.0
78109  13.1  11.0   2.5   0.0   6.9   5.0
78110  13.4  15.0   5.0   0.0   8.0   1.9
78111  21.1  17.8   0.7   0.0   7.8   2.9
78112  13.8  16.0   1.1   0.6   9.1   1.9
78113  20.4  19.1   0.5   1.8   8.6   3.7
78114  20.4  20.3   1.4   0.0   8.7   2.4
78115  14.0  19.6   5.8   0.0   9.9   1.9
78116  13.8  19.5   7.4   1.0  11.7   3.7
78117  14.1  19.0   5.1   6.0  11.2   2.9
78118  12.1  16.5   7.9   0.5  11.9   4.4
78119  22.8  21.6   5.4   4.0  11.2   2.9
78120  10.6  18.5   7.0   0.0  12.6   3.7
78121  18.4  23.2   7.4   0.0  13.5   4.4
78122  12.0  23.0  11.5   0.2  14.8   5.0
78123  17.1  20.2  10.7  10.6  11.8   6.0
78124  21.8  21.7  11.1   0.1  11.9   3.7
78125  25.1  22.6   4.3   0.0  10.7   2.4
78126  21.3  23.8   6.4   0.0  12.8   3.7
78127  17.6  20.5   7.0   3.6  10.8   2.4
78128  10.9  15.4   8.9  13.1  12.5   2.4
78129  16.0  17.0   7.7   9.5  11.9   2.9
78130  15.6  19.5   8.0   0.9  11.7   3.7
78131   9.9  14.4   8.1   0.1   9.6   2.9
78132  15.2  10.5   3.8   0.2   6.3   3.7
78133  21.4  16.8  -0.5   0.0   8.3   4.4
78134  14.3  14.9   8.5   1.4  11.5   2.4
78135  26.5  18.8   8.0   1.0   9.3   2.9
78136  26.0  19.0   6.0   0.6  10.0   2.9
78137  26.8  22.0   4.1   0.0  10.4   2.9
78138  14.7  21.8   8.0   0.0  12.4   2.9
78139  22.4  23.4   8.8   0.2  14.3   2.4
78140  10.3  20.5  10.0   2.5  14.8   1.9
78141  16.3  22.0  10.4   0.0  15.4   2.9
78142  10.2  20.6  11.3   0.0  16.4   2.9
78143  20.7  23.6  14.0   4.8  12.3   4.4
78144  22.7  23.5   9.6   0.0  12.2   4.4
78145  19.0  23.0   9.5   0.0  13.7   2.9
78146  23.2  22.5  11.4   0.9  14.1   2.9
78147  11.2  18.6   9.5   0.4  13.7   2.4
78148  10.4  15.0  12.0   1.8  14.7   2.4
78149  10.4  15.5  11.6   8.9  13.8   2.4
78150  13.2  18.9  11.4   0.6  13.1   2.9
78151  24.0  24.4  10.5   3.4  14.5   2.4
78152  27.0  25.1   8.8   0.0  16.6   2.9
78153  28.5  26.0  10.5   0.0  13.1   2.9
78154  25.3  26.5   8.4   0.0  13.2   2.9
78155  28.0  26.0   8.6   0.0  15.1   2.4
78156  25.7  26.6  10.5   0.0  15.5   2.4
78157  18.8  27.5  13.5   0.0  16.5   2.4
78158  26.3  27.4  10.9   0.0  17.5   2.4
78159  21.3  28.5  11.2   0.0  18.9   1.9
78160  23.2  26.0  14.5   3.1  18.2   3.7
78161  26.6  29.0  10.6   0.0  17.0   2.4
78162  20.9  30.6  15.0   0.0  16.0   2.9
78163  18.0  25.5  11.0   0.0  15.6   3.7
78164  22.1  30.0  12.0   0.0  16.4   2.9
78165  21.9  24.5  10.5   1.2  15.5   2.4
78166  10.6  20.6  10.6   0.1  15.2   2.4
78167  12.7  19.7  12.3  18.2  15.2   2.9
78168  20.8  25.0   9.5  10.9  18.2   2.4
78169  26.1  28.5  12.5   0.0  15.8   3.7
78170  16.0  23.5  12.2   0.0  17.4   2.4
78171  29.8  25.3   9.8   7.0  13.6   3.7
78172  20.6  24.5   9.0   0.0  15.4   2.4
78173  21.7  24.2  13.0  15.2  15.7   2.9
78174  28.6  26.6  11.4   0.0  15.6   2.4
78175  29.2  28.8  11.5   0.0  15.4   2.4
78176  29.5  30.3  11.0   0.0  16.9   2.4
78177  26.6  24.7  12.3   0.0  15.8   2.9
78178  13.6  21.3  10.3   0.6  14.2   4.4
78179  11.1  16.4  11.0   9.7  11.6   5.0
78180  10.6  14.8  11.1   0.0  12.2   5.0
78181  17.1  21.2  13.8   0.0  15.0   2.9
78182  29.0  26.8   9.3   0.0  15.6   2.4
78183  22.0  30.5  11.2   0.0  17.8   2.9
78184  27.7  25.5  13.5   2.4  17.5   2.9
78185  29.5  29.3  10.0   0.0  17.1   2.4
78186  27.7  32.6  12.9   0.0  17.6   2.9
78187  28.8  28.5  11.4   0.0  15.7   2.9
78188  22.5  27.3  16.0   0.0  16.9   2.9
78189  27.3  23.2  12.5   0.0  13.8   2.9
78190  27.0  25.3   9.4   0.0  14.4   2.4
78191  25.8  27.0  10.5   0.0  14.3   3.7
78192  28.6  28.9  14.2   0.0  16.5   2.4
78193  29.1  30.6  12.2   0.0  19.6   2.9
78194  26.0  31.6  15.6   0.0  20.2   2.4
78195  29.2  29.4  13.0   0.0  15.3   2.9
78196  21.0  28.0  10.7   0.0  17.9   2.9
78197  24.4  25.0  15.0   6.2  16.2   2.9
78198  28.9  27.4   9.9   0.0  14.8   3.7
78199  28.2  29.4  10.0   0.0  16.0   2.9
78200  20.9  30.8  12.0   0.0  17.6   4.4
78201  25.3  24.2  14.0   0.2  13.9   2.9
78202  25.8  27.2   8.0   0.0  12.6   1.9
78203  15.1  20.5  11.5   1.6  12.7   3.7
78204  27.8  21.8   7.0   0.0  11.5   4.4
78205  27.8  24.2   7.1   0.0  11.7   2.9
78206  28.0  26.2   7.3   0.0  12.8   2.4
78207  27.8  28.1   8.5   0.0  12.9   2.9
78208  26.9  28.5   8.1   0.0  13.2   2.4
78209  19.4  28.3  10.7   0.0  14.0   2.4
78210  23.5  27.0  13.0   0.0  14.9   2.9
78211  26.5  27.6  10.0   0.0  14.2   2.9
78212  23.8  29.1   9.4   0.0  14.0   2.4
78213  26.6  30.2  10.4   0.0  14.8   2.4
78214  26.3  28.3  11.4   0.0  14.2   2.9
78215  25.7  29.7   9.5   0.0  13.7   2.4
78216  21.1  32.0  11.0   0.0  17.7   2.4
78217  17.3  27.6  17.4   1.7  19.8   3.7
78218  26.1  29.8  13.5   0.0  16.5   2.9
78219  27.0  33.0  11.0   0.0  15.5   2.4
78220  22.6  35.5  12.0   0.0  15.9   3.7
78221  26.8  29.8  14.5   0.0  14.1   2.4
78222  16.5  24.5   7.5   0.0  13.2   2.9
78223  21.7  24.3  12.6   0.7  13.7   2.4
78224  20.8  24.4  10.0   0.0  13.6   2.9
78225  20.3  22.5   6.5   0.0  10.9   2.4
78226  24.2  24.9   5.3   0.0  11.3   2.9
78227  24.2  27.0   6.4   0.0  11.9   2.9
78228  24.8  28.9   7.2   0.0  12.5   2.9
78229  25.3  29.0   9.0   0.0  12.2   2.4
78230  25.2  29.1   7.0   0.0  12.1   2.4
78231  23.3  25.4  14.2   0.0  12.7   2.4
78232  23.3  24.8   6.0   0.0  12.9   2.9
78233  15.9  22.0   9.8   2.0  13.4   2.9
78234  23.5  27.3   7.0   0.0  13.0   2.4
78235  22.4  28.5   8.0   0.0  12.7   2.9
78236  21.7  29.6   7.5   0.0  12.8   2.4
78237  18.4  28.6  10.0   0.0  14.7   2.4
78238  17.8  27.5  10.5   0.0  16.2   2.9
78239  21.9  25.0  12.5   1.2  12.6   2.4
78240  11.3  22.8  11.5   0.5  13.9   2.4
78241  22.3  26.1  13.2   3.0  13.5   2.4
78242  19.4  25.9   8.5   0.0  16.2   2.4
78243   9.3  20.1  12.3   5.0  16.5   2.4
78244  15.7  18.0  10.5  23.6  10.2   4.4
78245  10.9  18.3   5.0   0.0  11.7   2.4
78246  21.7  24.0   3.0   0.0  11.1   2.4
78247  22.2  27.0   5.4   0.0  13.0   2.4
78248  13.5  25.5   8.0   0.0  13.6   3.7
78249  17.5  27.5  10.2   0.0  16.3   2.4
78250  10.2  24.0  16.2   5.7  18.6   2.4
78251   8.0  19.4  15.5   0.0  14.6   2.9
78252   7.5  18.2  10.1   0.0  13.0   3.7
78253  16.4  22.6  10.5   0.0  14.0   2.9
78254  14.2  27.0  14.5   0.8  17.8   4.4
78255  17.4  29.8  13.0   0.0  15.4   4.4
78256   7.3  14.6  11.5   1.8  13.4   4.4
78257   8.5  17.6  11.6   8.2  12.6   3.7
78258   7.1  18.1  10.2   0.0  13.1   2.9
78259  16.6  23.0   6.8   0.0  11.7   3.7
78260  19.5  21.0   9.5   0.0  10.5   2.9
78261  19.8  27.5   5.4   0.0  12.5   2.9
78262  17.9  25.6   7.1   0.0  13.0   2.4
78263   6.8  15.5   9.5   3.4  12.1   1.9
78264  18.1  15.7   4.5   2.9   8.6   2.9
78265  15.5  17.0   0.5   0.0   9.4   2.9
78266   7.6  20.2   4.5   0.0  11.9   2.9
78267  12.0  20.7  10.1   0.0  13.1   2.9
78268  18.4  26.5   9.4   0.0  14.1   2.9
78269  18.0  28.6   7.8   0.0  12.9   2.4
78270  16.6  25.8   5.6   0.0  14.1   1.9
78271   7.0  21.4  11.5   0.1  15.2   1.9
78272  11.6  15.5   8.4  13.6  10.1   3.7
78273  16.0  23.2   2.5   0.0  10.1   2.4
78274  12.5  21.3   6.5   0.0  13.0   2.4
78275   7.4  21.0   8.0   0.0  14.7   1.9
78276   8.5  23.6  11.4   0.3  17.2   2.4
78277  10.2  22.4  14.0   0.0  17.0   2.9
78278   9.6  22.0   8.6   0.0  11.8   2.9
78279  15.7  17.6   7.8   0.0   8.9   2.9
78280  12.0  21.0   4.5   0.0  11.5   2.4
78281  12.5  20.8   4.6   0.0  11.1   2.9
78282  14.3  20.7   4.5   0.0  10.4   2.9
78283  12.7  20.6   2.0   0.0  10.0   2.9
78284  12.4  22.0   2.7   0.0  10.1   1.9
78285  11.7  21.4   2.9   0.0  10.5   1.9
78286   5.2  15.6   4.8   0.0  10.4   2.9
78287  12.3  16.2   3.5   0.0   8.3   2.4
78288  13.4  16.8  -1.5   0.0   8.1   2.4
78289  11.4  18.5  -0.5   0.0   8.8   2.4
78290   8.0  16.8   0.8   0.0   9.4   2.4
78291   9.9  19.5   1.7   0.0   9.6   2.4
78292  10.7  19.8   3.5   0.0  11.0   2.4
78293   4.8  13.0  10.5   2.6  12.8   2.4
78294   4.7  12.4   9.5   5.5  11.4   2.4
78295  11.3  10.7   0.0   8.1   5.8   3.7
78296   7.5  15.5  -3.0   0.0   6.5   2.4
78297  13.0  15.2   2.4   0.0   7.3   2.9
78298  12.4  16.1  -3.3   0.0   6.5   2.4
78299   4.5  10.6   0.3   0.5   7.9   2.4
78300   9.0   9.8  -0.5   0.2   6.5   2.9
78301   5.2   7.5   0.5   0.1   6.5   2.9
78302  10.8  11.3  -4.0   0.0   5.0   2.9
78303   8.0  12.5  -0.6   0.0   8.3   3.7
78304   7.1  15.7   4.9   0.0   9.9   3.7
78305   4.1  13.5   6.1   0.0   9.0   2.9
78306   4.1   9.6   4.5   0.0   8.9   3.7
78307   5.7  10.0   1.0   1.7   7.2   2.9
78308   7.0   9.2  -3.5   0.0   6.3   1.2
78309   3.9   9.6  -3.5   0.0   6.7   1.9
78310   7.3  11.3  -4.5   0.0   6.4   1.9
78311   7.2   8.1  -1.5   0.0   5.9   3.7
78312   6.6   8.6  -1.7   0.0   5.9   2.4
78313   9.4   7.6  -5.6   0.0   5.4   2.9
78314   4.1   5.6  -3.5   0.0   6.4   2.9
78315   4.7   5.5  -3.0   0.0   5.9   1.9
78316   6.5   6.0  -4.0   0.0   5.4   2.4
78317   3.6   2.0  -6.0   0.0   6.0   1.9
78318   4.3   5.0   0.0   0.0   5.4   2.9
78319   9.2   5.5  -4.5   0.0   4.8   4.4
78320  10.0  17.0  -8.0   0.0   4.3   2.4
78321   9.1   6.9  -4.5   0.0   5.0   3.7
78322   8.7   4.6  -6.4   0.0   4.8   4.4
78323   8.1   8.5  -7.0   0.0   4.8   2.9
78324   9.4  14.5  -7.6   0.0   4.9   2.4
78325   9.1   8.8  -4.5   0.0   4.5   3.7
78326   8.6   4.9  -7.0   0.0   4.8   4.4
78327   8.7   6.5  -5.2   0.0   5.5   6.0
78328   8.6  11.9  -0.5   0.0   6.6   4.4
78329   8.4  15.9  -7.3   0.0   5.1   2.4
78330   6.2  15.5  -8.0   0.0   4.9   2.9
78331   3.1   4.5  -3.5   0.0   5.9   2.4
78332   3.1   5.4   0.4   0.1   7.1   2.4
78333   3.1   4.5  -1.0   6.1   6.9   2.4
78334   3.1   4.3  -0.4  24.9   5.3   5.0
78335   4.2   6.0   1.8   0.0   5.0   6.7
78336   3.0   4.6   1.0   0.0   5.6   5.0
78337   3.7   5.0  -2.0   0.0   5.5   2.9
78338   6.7   6.3  -7.5   0.0   4.7   2.4
78339   3.0   0.8  -4.0   0.0   4.6   5.0
78340   3.6   2.0  -5.0   0.0   3.4   2.9
78341   3.0  -3.0  -7.5   0.0   2.9   5.0
78342   2.9  -5.0  -7.0   0.5   3.3   4.4
78343   2.9  -4.0  -7.0   0.3   3.7   2.4
78344   3.6   8.4  -6.8   2.9   7.2   2.4
78345   6.7  12.1   0.0   0.0   6.7   2.4
78346   2.9   1.3  -1.5   0.0   5.4   2.9
78347   2.9   3.0  -1.3   0.0   6.2   2.4
78348   3.4   9.8   0.0  11.1   9.2   1.9
78349   6.2  11.8   0.5  10.1   6.9   3.7
78350   5.8  14.4  -1.9   0.0   6.7   5.0
78351   3.2  15.2   1.5   2.5   8.8   2.4
78352   2.8   4.8  -0.5   9.4   7.0   1.9
78353   2.8   3.5  -5.0  12.7   4.2   6.0
78354   2.8  -0.5  -5.1   2.4   4.9   2.4
78355   2.8  -0.4  -4.6   0.4   5.1   2.4
78356   2.8  -0.3  -4.0   0.0   4.7   7.5
78357   2.8  -1.8  -5.6   0.8   4.5   2.9
78358   2.9   0.8  -2.9   0.1   5.7   2.4
78359   2.9   0.7  -1.4   0.0   5.8   1.9
78360   3.0   5.3  -1.6   0.7   6.6   1.9
78361   6.9  11.5  -2.5   0.0   6.6   3.7
78362   3.3  14.4   0.5   0.0   7.8   3.7
78363   7.4  19.0   8.5   0.0   9.3   4.4
78364   4.8  17.6   7.0   0.0   8.8   6.7
78365   5.8  16.9   1.5   0.0   9.2   6.0
79001   6.4  15.8   4.0   6.3   8.2   1.9
79002   3.0   8.3 -11.0   0.7   2.2   6.7
79003   3.0  -5.5 -10.4   0.0   2.2   3.7
79004   6.7  -0.5 -11.5   0.0   2.5   4.4
79005   5.7  -0.9  -9.0   8.8   2.9   3.7
79006   4.9  -2.5 -12.7   0.2   2.1   2.9
79007   6.5  -4.0 -17.6   0.0   2.0   2.4
79008   8.7   1.2 -17.0   0.0   2.5   3.7
79009   8.2   3.4 -17.2   0.0   2.6   1.9
79010   3.3   2.3 -10.0   0.0   4.6   1.2
79011   5.9   8.3  -8.5   0.7   4.9   2.9
79012   3.2   3.6  -1.5   0.6   6.3   2.4
79013   3.2   2.9  -0.2   3.7   4.5   4.4
79014   3.2   1.6  -1.3   0.0   4.2   2.9
79015   3.3   0.3  -2.5   0.0   4.1   2.9
79016   5.6   0.9  -4.2   0.0   4.0   2.4
79017   3.3  -2.4  -5.0   1.1   4.3   2.9
79018   3.3  -0.2  -3.5   1.5   4.9   2.4
79019   3.6  -0.4  -4.9   7.9   3.9   3.7
79020   5.4   2.0  -2.5   0.0   4.6   3.7
79021   3.5   0.2  -2.5   0.0   5.1   1.9
79022   3.5  -0.5  -5.2   0.0   4.7   2.9
79023   3.5   5.1  -5.5   0.0   5.0   2.4
79024   3.6   5.8  -1.5   1.3   5.3   2.4
79025   3.6   0.5  -2.0   0.4   5.4   2.4
79026   3.7   2.0  -0.5   7.0   6.0   1.2
79027   3.7   1.8  -1.5   0.0   5.8   1.9
79028   4.0   2.1  -1.6   0.0   5.5   1.2
79029   3.8   5.4  -0.5   1.0   7.0   1.9
79030   7.3  12.1   1.0   4.4   7.3   2.9
79031   4.4   5.7  -1.5   0.1   6.4   2.4
79032   8.4   6.0  -1.8   3.0   4.8   2.4
79033   5.2  10.2  -4.0   0.0   4.5   2.9
79034  10.6  15.5  -0.5   0.0   7.3   2.9
79035   4.1   8.0   3.1   9.2   8.3   1.2
79036   4.1   5.6   3.5   5.3   7.8   1.9
79037   4.2   7.3   2.8   0.2   7.9   1.2
79038   9.6   6.4  -0.2   1.1   4.9   2.9
79039   4.3   0.6  -2.2   0.0   4.7   3.7
79040   9.1  11.7  -3.0   0.0   6.2   2.4
79041   4.5   4.8  -1.0   0.0   6.6   2.4
79042   4.4   7.2   0.0   5.9   7.2   1.9
79043   4.5   1.3  -0.2   0.0   6.1   2.9
