Date,mesto,HC Air temperature [°C] avg,HC Air temperature [°C] max,HC Air temperature [°C] min,HC Relative humidity [%] avg,HC Relative humidity [%] min,Precipitation [mm] sum,Soil temperature [°C] avg
16/10/2002,CWA,16.28,23.92,9.15,65,44,0,
17/10/2002,CWA,16.17,21.61,10.89,66,32,0,
18/10/2002,CWA,10.04,15.92,4.41,68,39,17.1,
19/10/2002,CWA,6.15,8.02,4.23,98,96,2.6,
20/10/2002,CWA,7.15,9.18,5.69,97,87,0.1,
21/10/2002,CWA,5.4,7.8,0.73,98,86,3.6,
22/10/2002,CWA,1.92,5.52,-0.79,88,71,1.4,
23/10/2002,CWA,6.14,15.29,-0.04,69,33,0,
24/10/2002,CWA,7.13,14.88,-0.04,67,31,0,
25/10/2002,CWA,7.97,11.26,4.07,64,40,0.3,
26/10/2002,CWA,6.17,15.87,-2.07,75,50,0,
27/10/2002,CWA,7.77,16.99,0.22,76,27,0,
28/10/2002,CWA,7.21,14.85,0.82,72,44,0,
29/10/2002,CWA,6.36,8.25,4.99,95,87,1.6,
30/10/2002,CWA,6.65,8.39,4.64,98,90,2.1,
31/10/2002,CWA,7.43,10.17,5.89,88,70,0.1,
01/11/2002,CWA,4.69,7.38,0.23,72,50,0.3,
02/11/2002,CWA,3.46,12.28,-3.82,65,31,0,
03/11/2002,CWA,5.54,12.11,-1.21,35,22,0,
04/11/2002,CWA,4.92,14.68,-2.76,56,23,0,
05/11/2002,CWA,6.41,15.61,-1.46,60,27,0,
06/11/2002,CWA,7.38,16.13,-1.17,55,25,0,
07/11/2002,CWA,6.71,13.2,0.01,48,31,0,
08/11/2002,CWA,6.11,13.57,-0.35,58,26,0,
09/11/2002,CWA,5.24,12.84,-0.11,66,40,0,
10/11/2002,CWA,6.35,16.82,-0.68,66,20,0,
11/11/2002,CWA,9.3,16.3,2.71,40,21,0,
12/11/2002,CWA,7,14.47,-0.05,48,22,0,
13/11/2002,CWA,4.22,11.36,-1.8,63,37,0,
14/11/2002,CWA,4.17,7.09,1.85,58,36,0,
15/11/2002,CWA,5.09,12.24,-1.21,56,30,0,
16/11/2002,CWA,6.91,14.24,-1.36,44,20,0,
17/11/2002,CWA,4.28,9.75,-1.54,36,25,0,
18/11/2002,CWA,0.75,2.99,-0.96,78,46,1.1,
19/11/2002,CWA,0.22,3.61,-1.52,98,72,2.4,
20/11/2002,CWA,1.8,7.79,-2.8,74,39,0.1,
21/11/2002,CWA,2.67,11.12,-3.26,70,39,0,
22/11/2002,CWA,2.22,8.83,-3.41,80,53,0,
23/11/2002,CWA,3.41,6.7,1.36,61,46,0,
24/11/2002,CWA,2.37,8.32,-2.49,58,27,0,
25/11/2002,CWA,2.5,8.03,-2.49,41,26,0,
26/11/2002,CWA,0.76,8.55,-5.92,54,33,0,
27/11/2002,CWA,2.82,11.86,-3.83,65,40,0,
28/11/2002,CWA,3.56,10.29,-2.06,57,27,0,
29/11/2002,CWA,3.07,5.95,-1.6,43,32,0,
30/11/2002,CWA,1.37,10.37,-6.01,60,30,0,
01/12/2002,CWA,1.24,6.41,-2.43,63,41,0,
02/12/2002,CWA,0.74,4.23,-2.25,68,50,0,
03/12/2002,CWA,0.71,9.54,-5.41,76,47,0,
04/12/2002,CWA,2.64,5.92,-0.03,49,27,0,
05/12/2002,CWA,-0.42,3.01,-3.23,47,27,0,
06/12/2002,CWA,-3.46,-2.93,-4.32,90,79,0,
07/12/2002,CWA,-5,-3.95,-6.18,68,48,0,
08/12/2002,CWA,-4.87,1.98,-10.93,65,33,0.1,
09/12/2002,CWA,-4.48,1.88,-10.49,72,50,0.1,
10/12/2002,CWA,-3.73,2.56,-8.61,75,34,0,
11/12/2002,CWA,-2.19,5.66,-8.37,68,38,0,
12/12/2002,CWA,-1.93,4.55,-6.78,62,38,0,
13/12/2002,CWA,-2.7,3.8,-8,75,50,0,
14/12/2002,CWA,-2.45,3.29,-7.78,79,60,0,
15/12/2002,CWA,0.09,6.63,-5.59,50,34,0,
16/12/2002,CWA,-2.07,1.86,-7.93,70,52,0,
17/12/2002,CWA,-0.29,3.89,-3.63,65,42,0,
18/12/2002,CWA,-1.06,5.54,-5.94,68,44,0,
19/12/2002,CWA,-2.21,-0.59,-5.27,88,71,0,
20/12/2002,CWA,-1.78,-0.79,-2.24,99,93,0,
21/12/2002,CWA,-2.02,-1.29,-2.53,99,96,0.4,
22/12/2002,CWA,-2.93,-2.47,-3.59,99,90,0.6,
23/12/2002,CWA,-8.99,-4.41,-13.18,74,65,0.9,
24/12/2002,CWA,-9.63,-7.91,-13.66,80,60,0.1,
25/12/2002,CWA,-15.74,-11.84,-19.89,72,55,0,
26/12/2002,CWA,-15.92,-11.06,-20.67,77,58,0,
27/12/2002,CWA,-10.32,-6.61,-11.8,72,64,0,
28/12/2002,CWA,-8.94,-6.01,-10.41,78,64,0,
29/12/2002,CWA,-9.28,-2.76,-14.83,80,62,0,
30/12/2002,CWA,-9.44,-3.85,-14.98,81,52,0,
31/12/2002,CWA,-9.19,-4.83,-13.31,83,72,0,
01/01/2003,CWA,-8.58,-3.55,-13.35,89,76,0,
02/01/2003,CWA,-6.1,-3.47,-10.97,65,49,0,
03/01/2003,CWA,-10.41,-6.86,-15.03,57,41,0,
04/01/2003,CWA,-11.94,-6.86,-17.76,64,39,0,
05/01/2003,CWA,-11.21,-4.68,-15.86,67,53,0,
06/01/2003,CWA,-9.99,-2.34,-16.02,73,46,0,
07/01/2003,CWA,-9.05,-3.29,-14.5,75,54,0,
08/01/2003,CWA,-9.48,-4.37,-14.55,81,66,0,
09/01/2003,CWA,-4.39,0.91,-9.14,60,33,0,
10/01/2003,CWA,-5.4,2.02,-11.83,65,39,0,
11/01/2003,CWA,-5.39,-0.02,-11.45,69,54,0,
12/01/2003,CWA,-4.44,4.77,-11.28,72,41,0,
13/01/2003,CWA,-4.17,3.63,-12.4,63,28,0,
14/01/2003,CWA,-1.42,2.96,-4.47,58,41,0,
15/01/2003,CWA,-2.63,4.53,-9.01,72,48,0,
16/01/2003,CWA,-1.49,6.7,-7.34,73,32,0,
17/01/2003,CWA,0.82,6.95,-5.73,62,44,0,
18/01/2003,CWA,2.66,7.18,-0.89,56,34,0,
19/01/2003,CWA,0.45,6.48,-5.25,68,49,0,
20/01/2003,CWA,2.03,8.22,-3.63,67,41,0,
21/01/2003,CWA,0.81,4.7,-2.38,63,35,0,
22/01/2003,CWA,1.26,6.09,-3.3,35,21,0,
23/01/2003,CWA,-1.32,5.09,-7.88,55,37,0,
24/01/2003,CWA,-1.32,0.32,-2.41,76,54,2.9,
25/01/2003,CWA,-1.52,0.83,-2.43,99,93,4.2,
26/01/2003,CWA,-3.73,-1.51,-5.62,69,36,0,
27/01/2003,CWA,-6.88,0.06,-14.54,53,40,0,
28/01/2003,CWA,-4.36,1.76,-11.46,55,30,0,
29/01/2003,CWA,-3.81,2.61,-10.18,60,42,0,
30/01/2003,CWA,-2.71,-1.29,-3.56,83,61,1.6,
31/01/2003,CWA,-2.4,0.25,-3.92,96,80,1.8,
01/02/2003,CWA,-1.22,1.94,-3.8,85,61,0,
02/02/2003,CWA,-0.81,1.27,-2.32,87,75,0,
03/02/2003,CWA,0.59,4.38,-1.57,57,31,0,
04/02/2003,CWA,-2.01,1.44,-6.61,45,34,0,
05/02/2003,CWA,-3.37,1.98,-7.54,67,49,0,
06/02/2003,CWA,-1.66,5.66,-8.26,68,51,0,
07/02/2003,CWA,0.83,7.96,-3.79,73,48,0,
08/02/2003,CWA,2.27,8.53,-3.19,73,49,0,
09/02/2003,CWA,-0.32,5.32,-5.19,77,63,0,
10/02/2003,CWA,-4.43,-0.78,-6.38,71,60,0,
11/02/2003,CWA,-2.25,1.03,-5.48,70,62,0,
12/02/2003,CWA,-2.18,4.82,-7.76,77,39,0,
13/02/2003,CWA,-0.95,3.25,-4.6,78,62,0,
14/02/2003,CWA,-0.01,1.25,-1.08,87,70,0.3,
15/02/2003,CWA,1.14,4.75,-0.94,88,66,0,
16/02/2003,CWA,1.57,4.69,-1.03,86,73,0,
17/02/2003,CWA,1.01,7.12,-3.45,87,62,0,
18/02/2003,CWA,3.47,11.33,-1.71,75,43,0,
19/02/2003,CWA,3.83,10.48,-2.99,69,39,0,
20/02/2003,CWA,5.79,10.7,2.77,72,54,0,
21/02/2003,CWA,5.66,8.95,3.39,62,32,0,
22/02/2003,CWA,4.47,7.96,-0.33,50,38,0,
23/02/2003,CWA,4.89,12.81,-1.59,72,30,0,
24/02/2003,CWA,7.27,14.66,0.27,59,33,0,
25/02/2003,CWA,8.1,11.04,5.57,48,36,0,
26/02/2003,CWA,5.83,8.31,2.14,41,31,0,
27/02/2003,CWA,2.79,5.12,0.99,83,73,0.6,
28/02/2003,CWA,1.76,5.13,-0.05,97,87,1.3,
01/03/2003,CWA,2.56,6.54,0.54,96,84,0,
02/03/2003,CWA,4.9,8.69,1.53,61,24,0,
03/03/2003,CWA,3.06,5.57,0.68,40,31,0,
04/03/2003,CWA,-3.38,0.37,-6.32,89,60,0,
05/03/2003,CWA,-4.7,-1.45,-6.94,88,79,3.2,
06/03/2003,CWA,-1.74,2.78,-5.68,64,47,0,
07/03/2003,CWA,0.92,5.12,-2.02,57,34,0,
08/03/2003,CWA,1.73,6.25,-2.76,54,31,0,
09/03/2003,CWA,3.78,10.69,-1.86,52,33,0,
10/03/2003,CWA,4.28,9.49,0.08,63,50,0,
11/03/2003,CWA,4.35,6.44,1.47,45,32,0,
12/03/2003,CWA,2.14,3.97,0.87,62,39,0.7,
13/03/2003,CWA,0.35,1.22,-0.47,99,98,1.2,
14/03/2003,CWA,-0.71,0.17,-1.58,99,96,6.8,
15/03/2003,CWA,-1.13,-0.51,-1.55,100,98,0.2,
16/03/2003,CWA,0.82,4.71,-1.27,92,70,0,
17/03/2003,CWA,1.84,4.38,-0.12,92,76,1,
18/03/2003,CWA,2.34,5.13,0.43,88,80,0,
19/03/2003,CWA,2.36,9.66,-1.71,87,49,0,
20/03/2003,CWA,5.24,12.77,-0.29,67,29,0,
21/03/2003,CWA,4.95,10.57,-2.02,33,27,0,
22/03/2003,CWA,4.71,9.85,0.21,74,37,0.6,
23/03/2003,CWA,7.45,13.9,2.59,63,20,0,
24/03/2003,CWA,8.6,16.72,1.3,46,29,0,
25/03/2003,CWA,9.36,17.91,2.6,58,36,0,
26/03/2003,CWA,12.86,18.84,7.74,42,21,0,
27/03/2003,CWA,8.9,13.3,5.13,49,29,0.1,
28/03/2003,CWA,10.38,23.02,1.33,70,21,0,
29/03/2003,CWA,16.25,25.54,8.19,46,32,0,
30/03/2003,CWA,17.97,25.84,8.24,54,31,0,
31/03/2003,CWA,16.55,21.81,11.2,67,39,0,
01/04/2003,CWA,9.61,17.41,7.44,89,74,37.9,
02/04/2003,CWA,8.51,12.5,4.3,82,57,0,
03/04/2003,CWA,7.88,12.61,5.26,88,59,0,
04/04/2003,CWA,6.95,11.28,2.88,85,61,0,
05/04/2003,CWA,7.4,8.65,5.54,85,78,0.2,
06/04/2003,CWA,6.7,7.76,5.25,89,74,0,
07/04/2003,CWA,7.66,15.97,0.51,71,31,0.5,
08/04/2003,CWA,10.79,16.43,4.06,64,41,0,
09/04/2003,CWA,11.54,16.69,6.81,72,55,0,
10/04/2003,CWA,6.05,13.44,0.59,74,42,4.7,
11/04/2003,CWA,9.39,15.09,5.13,56,34,0,
12/04/2003,CWA,9.46,10.82,7.59,47,33,0,
13/04/2003,CWA,7.69,14.5,2.2,58,28,0,
14/04/2003,CWA,11.68,22.33,1.39,44,22,0,
15/04/2003,CWA,15.88,24.73,6.85,41,28,0,
16/04/2003,CWA,19.46,27.1,13.62,51,35,0,
17/04/2003,CWA,16.67,21.86,13.18,51,21,0,
18/04/2003,CWA,5.9,12.69,0.5,69,25,1.7,
19/04/2003,CWA,5.51,12.38,0.61,88,60,0,
20/04/2003,CWA,7.63,10.68,5.9,66,49,0,
21/04/2003,CWA,7.25,9.02,5.29,87,61,1.8,
22/04/2003,CWA,7.7,12.13,5.28,94,74,1,
23/04/2003,CWA,10.72,16.98,5.28,72,35,0,
24/04/2003,CWA,12.64,17.78,7.79,48,31,0,
25/04/2003,CWA,13.82,21.43,5.56,52,28,0,
26/04/2003,CWA,14.84,21.49,8.26,47,19,0,
27/04/2003,CWA,16.99,24.72,7.19,41,24,0,
28/04/2003,CWA,13.01,18.64,9.04,72,34,1.5,
29/04/2003,CWA,13.53,19.41,8.62,58,28,0,
30/04/2003,CWA,15.29,26.2,3.97,47,14,0,
01/05/2003,CWA,17.64,26.19,8,42,26,0,
02/05/2003,CWA,19.04,26.44,9.79,46,30,0,
03/05/2003,CWA,18.94,26.68,9.17,61,31,0,
04/05/2003,CWA,17.45,20.71,13.97,72,49,0,
05/05/2003,CWA,14.96,16.97,10.83,84,70,4.2,
06/05/2003,CWA,10.07,13.3,7.69,91,74,16.3,
07/05/2003,CWA,10.58,12.7,8.73,70,59,0,
08/05/2003,CWA,9.61,16.39,2.91,73,42,0,
09/05/2003,CWA,12.54,19.44,7.07,71,37,0,
10/05/2003,CWA,14.76,23.57,6,65,31,0,
11/05/2003,CWA,16.73,25.64,8.21,57,31,0,
12/05/2003,CWA,17.48,24.21,10.25,65,37,0,
13/05/2003,CWA,14.5,19.15,10.97,85,48,3.6,
14/05/2003,CWA,14.24,21.12,7.63,79,47,4.3,
15/05/2003,CWA,14.04,17.25,12.07,89,64,3.4,
16/05/2003,CWA,13.98,18.36,11.66,92,71,8.3,
17/05/2003,CWA,14.72,19.89,11.07,77,45,0.2,
18/05/2003,CWA,15.74,22.57,7.95,55,22,0.2,
19/05/2003,CWA,16.14,23.13,6.28,37,19,0.1,
20/05/2003,CWA,14.06,18.8,9.66,64,23,0.1,
21/05/2003,CWA,15.1,22.62,7.3,78,45,0.2,
22/05/2003,CWA,17.01,26.98,9.25,74,29,0.2,
23/05/2003,CWA,9.79,11.97,8.61,98,92,1.7,
24/05/2003,CWA,13.67,21.46,7.41,76,37,1,
25/05/2003,CWA,15.49,22.65,8.78,67,39,0.5,
26/05/2003,CWA,15.23,23.31,7.67,69,39,2.7,
27/05/2003,CWA,16.55,24.81,7.43,70,28,0.2,
28/05/2003,CWA,16.24,21.84,9.26,76,55,0,
29/05/2003,CWA,17.15,25.25,9.07,76,37,0,
30/05/2003,CWA,19.66,29.09,9.77,65,22,0,
31/05/2003,CWA,20.81,28.47,11.71,61,32,0,
01/06/2003,CWA,21.53,29.64,13.27,65,29,0,
02/06/2003,CWA,22.3,30.11,14.62,67,29,0,
03/06/2003,CWA,22.12,29.19,14.31,63,32,0,
04/06/2003,CWA,21.87,29.18,14.02,67,35,0,
05/06/2003,CWA,22.36,30.18,14.58,66,35,0,
06/06/2003,CWA,20.25,29.36,10.94,63,26,0,
07/06/2003,CWA,21.87,29.03,14.68,57,32,0,
08/06/2003,CWA,22.52,30.39,14.38,56,28,0,
09/06/2003,CWA,17.66,24.08,15.07,89,43,20.8,
10/06/2003,CWA,15.78,18.36,14.16,63,37,0,
11/06/2003,CWA,15.68,25.89,5.57,59,17,0,
12/06/2003,CWA,18.64,27.21,10.02,38,17,0,
13/06/2003,CWA,19.08,25.16,9.84,36,19,0,
14/06/2003,CWA,19.34,28.46,9.01,45,15,0,
15/06/2003,CWA,21.65,31.06,11.41,41,16,0,
16/06/2003,CWA,22.85,29.36,16.58,42,24,0,
17/06/2003,CWA,22.42,29.98,13.59,48,25,0,
18/06/2003,CWA,23.22,32.39,13.5,46,15,0,
19/06/2003,CWA,23.76,32.29,15.45,47,22,0,
20/06/2003,CWA,23.18,31.09,14.95,56,30,0,
21/06/2003,CWA,22.55,25.8,18.34,67,45,11.5,
22/06/2003,CWA,19.95,26.18,15.26,79,49,9.5,
23/06/2003,CWA,23.26,31.13,15.52,69,29,0,
24/06/2003,CWA,24.7,30.4,18.28,59,33,0,
25/06/2003,CWA,19.99,25.63,15.51,78,44,10.8,
26/06/2003,CWA,19.76,26.55,14.76,75,37,0,
27/06/2003,CWA,21.68,29.38,13.8,60,22,0,
28/06/2003,CWA,23.41,29.43,16.23,58,38,0,
29/06/2003,CWA,19.89,24.8,15.98,82,57,12.4,
30/06/2003,CWA,19.42,25.23,15.29,79,49,0,
01/07/2003,CWA,16.77,19.09,15.86,96,86,21.3,
02/07/2003,CWA,19.15,25.16,15.81,89,66,0,
03/07/2003,CWA,18.93,21.66,16.26,92,76,0.9,
04/07/2003,CWA,20.16,28.96,11.87,77,35,0,
05/07/2003,CWA,21.48,26.55,17.46,65,41,0,
06/07/2003,CWA,22.49,30.41,15.64,68,29,0,
07/07/2003,CWA,20.44,26.61,15.74,75,48,0,
08/07/2003,CWA,21.11,27.81,15.44,71,32,0,
09/07/2003,CWA,20.29,24.75,16.54,73,43,0,
10/07/2003,CWA,20.12,26.34,14.35,73,42,0,
11/07/2003,CWA,18.28,21.83,15.87,78,55,17.6,
12/07/2003,CWA,17.7,21.58,15.72,94,75,0.1,
13/07/2003,CWA,17.54,19.27,16.36,98,93,22.1,
14/07/2003,CWA,17.77,19.71,16.34,98,90,0,
15/07/2003,CWA,16.95,18.16,16.36,100,99,66.9,
16/07/2003,CWA,17.83,20.65,16.26,97,89,0,
17/07/2003,CWA,21.34,28.54,16.76,84,50,0,
18/07/2003,CWA,22.62,28.7,15.77,78,53,0.1,
19/07/2003,CWA,23.3,29.5,16.14,63,41,0,
20/07/2003,CWA,21.31,26.2,15.49,78,58,0,
21/07/2003,CWA,22.25,29.87,14.85,80,45,0,
22/07/2003,CWA,23.37,29.21,18.22,76,53,0,
23/07/2003,CWA,23.61,27.54,19.66,79,59,0,
24/07/2003,CWA,24.4,30.43,18.35,78,54,0,
25/07/2003,CWA,25.54,32.13,18.29,75,47,0,
26/07/2003,CWA,25.51,29.8,22.14,75,56,0.5,
27/07/2003,CWA,22.35,25.58,18.85,90,79,12.5,
28/07/2003,CWA,23.4,27.78,20.38,90,75,13.4,
29/07/2003,CWA,24.96,29.44,21.83,86,66,0,
30/07/2003,CWA,25.36,29.22,22.43,85,65,0,
31/07/2003,CWA,21.3,24.01,19.47,87,79,0,
01/08/2003,CWA,17.79,18.48,17.24,99,94,29.4,
02/08/2003,CWA,16.71,17.55,15.85,99,94,21.6,
03/08/2003,CWA,18.38,22.83,15.09,93,77,8.3,
04/08/2003,CWA,18.16,20.77,15.47,96,89,0,
05/08/2003,CWA,21.47,26.62,18.52,93,76,0,
06/08/2003,CWA,22.43,27.5,18.95,93,74,0,
07/08/2003,CWA,23.4,27.45,20.22,94,81,0,
08/08/2003,CWA,20.5,23.99,18.06,95,82,26.8,
09/08/2003,CWA,20.79,24.8,17.61,93,73,0.1,
10/08/2003,CWA,18.07,21.81,15.52,85,69,2.7,
11/08/2003,CWA,17.18,22.73,13.22,86,62,0.1,
12/08/2003,CWA,17.89,21.17,15.03,88,71,0,
13/08/2003,CWA,15.51,18.82,13.12,96,86,0,
14/08/2003,CWA,15.18,17.08,12.31,100,97,4.5,
15/08/2003,CWA,17.05,22.72,13.52,77,40,1,
16/08/2003,CWA,15.84,22.2,9.55,83,59,0,
17/08/2003,CWA,15.97,23.5,8.14,83,59,0,
18/08/2003,CWA,18.65,26.17,13.06,86,63,0,
19/08/2003,CWA,20.05,24.95,16.1,86,65,0,
20/08/2003,CWA,19.67,22.93,17.4,91,80,0.5,
21/08/2003,CWA,20.63,24.03,18.19,91,79,0,
22/08/2003,CWA,20.19,25.08,17.52,94,78,1.6,
23/08/2003,CWA,22.8,27.77,17.86,88,64,0,
24/08/2003,CWA,21.75,22.91,20.18,96,88,3.8,
25/08/2003,CWA,20.16,22.41,18.51,99,94,10.4,
26/08/2003,CWA,18.61,20.94,16.09,96,82,33.5,
27/08/2003,CWA,18.83,25.56,14.05,93,75,0,
28/08/2003,CWA,18.29,20.93,16.98,99,91,17.9,
29/08/2003,CWA,15.79,16.6,14.9,100,99,56.4,
30/08/2003,CWA,14.83,17.73,13.57,99,92,2,
31/08/2003,CWA,14.7,16.4,13.21,99,92,3.9,
01/09/2003,CWA,15.36,19.16,13.1,95,82,7.8,
02/09/2003,CWA,14,19.55,9.41,95,80,0.1,
03/09/2003,CWA,13.99,15.92,12.73,100,96,5.2,
04/09/2003,CWA,15.85,21.28,13.29,92,64,4.2,
05/09/2003,CWA,14.35,15.44,12.97,100,97,16,
06/09/2003,CWA,14.55,19.2,10.98,95,79,1.6,
07/09/2003,CWA,17.23,24.45,11.3,86,46,0.2,
08/09/2003,CWA,19.01,25.2,14.39,81,50,0.1,
09/09/2003,CWA,16.56,23.07,10.62,66,36,0,
10/09/2003,CWA,16.4,22.82,11.19,81,58,0,
11/09/2003,CWA,17.03,23.03,10.44,79,57,0,
12/09/2003,CWA,17.61,23.93,11.36,86,60,0,
13/09/2003,CWA,17.59,26.32,11.29,89,60,0,
14/09/2003,CWA,18.23,25.94,11,80,37,0,
15/09/2003,CWA,19.92,25.55,14.44,81,63,0,
16/09/2003,CWA,19.45,23.78,16.53,90,73,0,
17/09/2003,CWA,18.13,19.18,16.73,98,91,3,
18/09/2003,CWA,16.75,18.54,14.88,99,92,12.2,
19/09/2003,CWA,14.23,16.55,12.54,97,87,27.4,
20/09/2003,CWA,13.92,17.62,11.12,96,84,0.1,
21/09/2003,CWA,14.53,21.69,9.65,94,68,0.3,
22/09/2003,CWA,15.71,23.76,8.14,76,46,1.4,
23/09/2003,CWA,15.66,24.58,9.11,83,53,0,
24/09/2003,CWA,17.67,23.92,12.1,88,66,0,
25/09/2003,CWA,17.79,20.04,16.78,92,83,0,
26/09/2003,CWA,15.55,17,13.39,96,87,3.6,
27/09/2003,CWA,12.96,14.75,11.74,99,97,11.9,
28/09/2003,CWA,12.54,13.69,11.81,100,100,9.9,
29/09/2003,CWA,11.91,13.58,10.04,98,89,9.8,
30/09/2003,CWA,8.1,10.52,6.78,99,92,12.2,
01/10/2003,CWA,6.21,7.97,4.47,98,90,23.5,
02/10/2003,CWA,6.31,7.02,4.93,98,93,11.7,
03/10/2003,CWA,6.19,7.49,5.11,97,91,8.8,
04/10/2003,CWA,5.82,6.9,3.97,97,90,15.5,
05/10/2003,CWA,7.49,9.73,6.16,94,83,0.1,
06/10/2003,CWA,7.85,15.89,1.95,93,73,0,
07/10/2003,CWA,10.48,16.38,4.75,93,81,0,
08/10/2003,CWA,10.79,15.32,7.58,98,88,0,
09/10/2003,CWA,13.97,17.86,11.9,95,78,0.1,
10/10/2003,CWA,12.01,13.63,9.32,100,100,17.7,
11/10/2003,CWA,7.92,9.07,6.78,96,86,2.3,
12/10/2003,CWA,6.22,7.15,5.38,99,96,27.7,
13/10/2003,CWA,7.73,11.41,5.91,88,59,1.9,
14/10/2003,CWA,6.86,8.97,2.83,70,53,0.1,
15/10/2003,CWA,5.73,12.15,-0.01,84,60,0,
16/10/2003,CWA,6.26,12.55,-0.28,69,41,0,
17/10/2003,CWA,7.26,14.1,1.25,84,53,0,
18/10/2003,CWA,8.5,12.01,5.39,88,60,0,
19/10/2003,CWA,7.33,9.37,4.2,90,76,3.4,
20/10/2003,CWA,6.1,16.35,-1.48,85,40,0.2,
21/10/2003,CWA,8.56,16.7,2.23,71,29,0,
22/10/2003,CWA,7.8,15.65,0.78,77,48,0,
23/10/2003,CWA,8.51,18.74,2.23,78,41,0,
24/10/2003,CWA,9.72,15.58,4.24,72,37,0,
25/10/2003,CWA,8.64,17.34,1.26,72,37,0,
26/10/2003,CWA,9.55,19.36,0.66,75,43,0,
27/10/2003,CWA,13.73,18.85,8.37,47,31,0,
28/10/2003,CWA,8.78,15.54,2.21,83,59,0,
29/10/2003,CWA,10.08,11.58,8.77,93,80,1.6,
30/10/2003,CWA,9.11,14.28,6.91,95,70,0,
31/10/2003,CWA,7.79,17.32,0.83,92,68,0,
01/11/2003,CWA,9.66,18.69,2.32,85,47,0.1,
02/11/2003,CWA,9.75,12.22,7.01,56,37,0,
03/11/2003,CWA,5.47,10.97,-0.66,76,49,0,
04/11/2003,CWA,8.37,14.28,3.78,80,59,0.1,
05/11/2003,CWA,6.41,8.46,5.05,100,95,0,
06/11/2003,CWA,5.96,7.28,1.69,100,98,2.5,
07/11/2003,CWA,-2.75,0.27,-5.3,94,82,0.6,
08/11/2003,CWA,-4.56,-2.26,-6.32,80,72,7.5,
09/11/2003,CWA,-3.63,-2.59,-4.52,96,84,10.1,
10/11/2003,CWA,-4.38,-1.64,-8.02,84,67,0.3,
11/11/2003,CWA,-4.48,1.93,-6.41,93,78,0.6,
12/11/2003,CWA,-7.48,-3.9,-13.71,98,86,0.1,
13/11/2003,CWA,-2.68,7.58,-13.3,95,75,0.1,
14/11/2003,CWA,2.83,8.88,-1.28,86,57,0,
15/11/2003,CWA,3.67,9.27,-1.44,73,48,0,
16/11/2003,CWA,1.44,3.08,-0.51,94,79,0,
17/11/2003,CWA,1.33,1.54,0.99,99,97,0,
18/11/2003,CWA,0.59,1.07,0.33,100,98,0.5,
19/11/2003,CWA,1.93,4.3,0.84,96,75,0,
20/11/2003,CWA,1.92,4.25,0.11,80,68,0.1,
21/11/2003,CWA,0.87,4.92,-3.02,66,46,0,
22/11/2003,CWA,0.24,7.92,-5.05,81,60,0,
23/11/2003,CWA,2.38,8.88,-1.12,79,42,0,
24/11/2003,CWA,1.97,9.69,-3.58,81,53,0,
25/11/2003,CWA,0.43,3.34,-2.49,91,62,0.2,
26/11/2003,CWA,1.36,5.72,-3.52,65,43,0,
27/11/2003,CWA,-0.31,5.26,-4.99,83,66,0,
28/11/2003,CWA,-0.69,1.68,-3.19,76,54,1,
29/11/2003,CWA,-1.58,6.01,-7.05,77,47,0,
30/11/2003,CWA,-0.18,6.67,-5.39,80,58,0,
01/12/2003,CWA,0.62,2.84,-2.03,47,34,0,
02/12/2003,CWA,-0.47,4.56,-4.76,66,38,0,
03/12/2003,CWA,-0.97,4.16,-5.81,76,49,0,
04/12/2003,CWA,-0.02,2,-1,97,70,6.4,
05/12/2003,CWA,0.09,2.63,-1.92,77,50,0.1,
06/12/2003,CWA,-2.92,-0.67,-6.02,70,53,0,
07/12/2003,CWA,-2.33,1.93,-6.57,83,66,0,
08/12/2003,CWA,-1.77,1.5,-4.95,88,73,0,
09/12/2003,CWA,-1.8,-0.68,-3.73,81,66,0,
10/12/2003,CWA,-1.83,2.27,-5.69,85,57,0,
11/12/2003,CWA,-3.13,1.12,-6.92,81,66,0,
12/12/2003,CWA,-3.08,0.69,-5.67,92,74,0,
13/12/2003,CWA,-3.05,3.03,-7.24,91,66,0,
14/12/2003,CWA,-3.27,2.56,-7.75,95,75,0,
15/12/2003,CWA,-2.31,-0.59,-4.93,93,88,0,
16/12/2003,CWA,-1.85,1.04,-4.65,53,38,0,
17/12/2003,CWA,-3.72,1.42,-8.08,64,39,0,
18/12/2003,CWA,-2.12,-0.34,-4.74,41,30,0,
19/12/2003,CWA,-6.48,-1.44,-12.02,48,27,0,
20/12/2003,CWA,-4.9,1.48,-9.78,57,21,0,
21/12/2003,CWA,-3.34,2.14,-8.2,60,35,0,
22/12/2003,CWA,-2.15,4.75,-8.41,61,34,0,
23/12/2003,CWA,-1.18,5.11,-6.63,60,30,0,
24/12/2003,CWA,-1.31,3.72,-5.23,46,30,0,
25/12/2003,CWA,-4.82,-2.1,-7.88,44,27,0,
26/12/2003,CWA,-6.02,-0.16,-11.92,48,23,0,
27/12/2003,CWA,-5.17,0,-10.56,52,35,0,
28/12/2003,CWA,-0.12,3.33,-2.29,37,29,0,
29/12/2003,CWA,-3.76,-1.36,-7.1,62,41,0,
30/12/2003,CWA,-4.6,4.06,-9.88,85,45,0,
31/12/2003,CWA,-2.15,4.57,-7.06,64,26,0,
01/01/2004,CWA,0.35,3.51,-2.63,30,24,0,
02/01/2004,CWA,-3.16,4.53,-9.74,52,31,0,
